State,Source,Sector,Gas,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018
USA.NJ,US,Industrial Processes ,CH4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
USA.NJ,US,Industrial Processes ,CO2,0.084831919,0.080910043,0.079932042,0.080009933,0.085982385,0.093380354,0.085902339,0.917621598,0.87887687,0.758337681,0.832564317,0.783657636,0.816109882,0.682579509,0.835141859,0.689463216,0.637124483,0.591792787,0.580339778,0.333405751,0.303193614,0.303001721,0.302748467,0.304343294,0.305272864,0.303907851,0.3049635,0.302049136,0.301012435
USA.NJ,US,Industrial Processes ,F-Gas,0.557559786,0.548380746,0.571063748,0.690946287,0.921703759,1.412106028,1.750985739,2.071904132,2.277192428,2.552039583,2.741536373,2.933190086,3.083659328,3.201070946,3.290039466,3.393102638,3.529121662,3.704394563,3.918688903,4.165231894,4.395070783,4.471326702,4.489202738,4.511644381,4.613487408,4.698537408,4.714921222,4.681168503,4.683518891
USA.NJ,US,Industrial Processes ,N2O,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
USA.NJ,US,Industry,All GHG,15.26567877,15.50438618,19.53655425,19.82717942,20.51633027,20.78465395,20.8149554,20.98106216,19.8613487,20.25243149,13.44749555,14.59820674,13.82011215,14.25094335,14.6176245,14.60863153,13.32073849,13.18559948,11.44755923,9.825631465,8.987136078,10.2652163,10.31622674,9.706735471,9.691597797,9.654775692,10.20412508,9.400968682,9.687237167
USA.NJ,US,Industry,CH4,0.012008407,0.012127628,0.013735238,0.013830423,0.014739564,0.014927307,0.016818295,0.017286907,0.01511136,0.015192712,0.012088472,0.012003381,0.01055836,0.01162641,0.011969727,0.012074549,0.012064539,0.011995406,0.010320943,0.008709206,0.010030145,0.009510258,0.009629918,0.008848048,0.008698338,0.008821616,0.009231794,0.008588902,0.008633167
USA.NJ,US,Industry,CO2,15.22945115,15.46811551,19.4968477,19.78771107,20.47399612,20.74253037,20.7669238,20.93161234,19.81889,20.20975486,13.41199378,14.56197612,13.78798064,14.21515057,14.5807448,14.57134718,13.28385401,13.14894103,11.41620086,9.799309107,8.957524182,10.23616631,10.28692279,9.68030339,9.665623727,9.628206902,10.17633496,9.375148988,9.66156399
USA.NJ,US,Industry,N2O,0.024219221,0.024143039,0.025971312,0.025637922,0.027594581,0.027196282,0.031213309,0.032162912,0.02734734,0.027483926,0.023413298,0.024227241,0.021573144,0.024166364,0.024909975,0.025209802,0.02481994,0.024663049,0.021037424,0.017613151,0.019581751,0.019539726,0.019674031,0.017584032,0.017275731,0.017747173,0.018558328,0.017230791,0.01704001
USA.NJ,US,Land-Use Change and Forestry ,All GHG,-7.366145728,-7.376805807,-7.394766632,-6.975476088,-6.97919439,-6.86465914,-6.848874115,-6.852724572,-6.876129511,-6.87639638,-6.957452358,-6.933268331,-6.94011763,-6.856865267,-6.821761051,-6.780724896,-6.758538336,-6.673776462,-6.613120223,-6.583787265,-6.603153151,-6.668056009,-6.705501843,-6.652560305,-6.646972183,-6.602360683,-6.562264966,-6.481557694,-6.412179298
USA.NJ,US,Land-Use Change and Forestry ,CO2,-7.366145728,-7.376805807,-7.394766632,-6.975476088,-6.97919439,-6.86465914,-6.848874115,-6.852724572,-6.876129511,-6.87639638,-6.957452358,-6.933268331,-6.94011763,-6.856865267,-6.821761051,-6.780724896,-6.758538336,-6.673776462,-6.613120223,-6.583787265,-6.603153151,-6.668056009,-6.705501843,-6.652560305,-6.646972183,-6.602360683,-6.562264966,-6.481557694,-6.412179298
USA.NJ,US,Residential,All GHG,15.73053234,15.70316353,17.02238074,16.66412122,18.49348176,16.46174096,18.15777314,17.35539354,15.36901159,16.39382474,17.16469894,16.63964811,15.98206868,18.62926913,17.62235707,16.98792141,14.23443404,16.19140444,15.95753687,15.69901934,14.76951109,14.09412944,12.60143734,14.87956528,16.3338541,15.62314877,13.63786359,13.96088969,15.87493919
USA.NJ,US,Residential,CH4,0.157775319,0.162840058,0.171995402,0.152861908,0.15214252,0.146724461,0.154639834,0.105821995,0.093667601,0.097716879,0.10396698,0.098961576,0.097853407,0.107707836,0.106457001,0.052966303,0.044687657,0.050374594,0.051229165,0.116841739,0.119808534,0.115365209,0.098332401,0.124196904,0.128866054,0.06059237,0.051760044,0.049976972,0.059027887
USA.NJ,US,Residential,CO2,15.53460256,15.5018717,16.81008548,16.47456785,18.3034272,16.27945129,17.96585981,17.22089103,15.25038042,16.26984418,17.03295459,16.51425599,15.85874828,18.49277022,17.48816247,16.91669091,14.17466897,16.12425727,15.8890685,15.55557153,14.62367318,13.95417964,12.48197134,14.72958208,16.17773267,15.54640223,13.57292105,13.89792962,15.8003499
USA.NJ,US,Residential,N2O,0.038154466,0.038451777,0.04029986,0.036691462,0.03791204,0.035565209,0.037273497,0.028680515,0.024963567,0.026263682,0.027777367,0.026430541,0.025466991,0.028791073,0.027737599,0.018264202,0.015077417,0.016772575,0.017239208,0.026606069,0.026029376,0.024584592,0.021133606,0.025786292,0.027255384,0.016154172,0.013182495,0.012983106,0.015561402
USA.NJ,US,Total excluding LUCF,All GHG,121.3023345,122.0201249,128.4620212,125.6569992,135.5627906,135.7571918,136.0708782,138.4135489,133.277461,136.4307024,136.2168996,132.7544497,132.4776848,134.483695,137.5205383,141.9853775,134.5441934,141.8636246,140.0964695,123.1940042,125.7966271,127.0184908,115.6950009,118.7048666,125.2638788,123.4756677,122.9251725,114.6052565,120.3990881
USA.NJ,US,Total excluding LUCF,CH4,6.334103327,6.062260274,5.568535962,5.496673953,5.307374624,5.175559636,5.108919626,4.937648443,4.255244072,3.704088471,3.577261215,3.229383225,3.481637875,3.828821751,3.633172539,3.396379564,3.353604454,2.812958079,3.153997192,3.852087117,3.858573739,3.657159343,3.553095696,3.555905807,3.800481034,3.740202994,3.877388426,4.070359803,4.189417915
USA.NJ,US,Total excluding LUCF,CO2,111.5118877,112.4690815,119.3340124,116.3012803,126.2252232,126.1058272,126.0805224,128.3547577,123.7016016,127.1577592,126.9552175,123.7552585,123.3197538,125.0006104,128.209643,132.9525406,125.5366881,133.3259434,131.1350369,113.5062431,116.0005007,117.4195821,106.3094151,109.2905791,115.5328543,113.8163734,113.1205805,104.6832745,110.3907355
USA.NJ,US,Total excluding LUCF,F-Gas,0.557559786,0.548380746,0.571063748,0.690946287,0.921703759,1.412106028,1.750985739,2.071904132,2.277192428,2.552039583,2.741536373,2.933190086,3.083659328,3.201070946,3.290039466,3.393102638,3.529121662,3.704394563,3.918688903,4.165231894,4.395070783,4.471326702,4.489202738,4.511644381,4.613487408,4.698537408,4.714921222,4.681168503,4.683518891
USA.NJ,US,Total excluding LUCF,N2O,2.898783728,2.940402376,2.988409125,3.168098653,3.108489022,3.06369898,3.130450434,3.049238601,3.043422863,3.016815144,2.942884598,2.836617928,2.592633809,2.453191912,2.387683278,2.24335468,2.124779175,2.020328591,1.88874652,1.670442039,1.542481782,1.470422684,1.343287415,1.346737334,1.317056068,1.220553858,1.212282366,1.170453742,1.13541579
USA.NJ,US,Total including LUCF,All GHG,113.9361888,114.6433191,121.0672546,118.6815231,128.5835962,128.8925327,129.2220041,131.5608243,126.4013315,129.554306,129.2594473,125.8211814,125.5375672,127.6268298,130.6987772,135.2046526,127.7856551,135.1898482,133.4833493,116.6102169,119.1934739,120.3504348,108.9894991,112.0523063,118.6169066,116.873307,116.3629076,108.1236988,113.9869088
USA.NJ,US,Transportation ,All GHG,59.27337349,60.13168264,60.48495255,57.4324728,62.58238543,63.52806851,61.6320041,62.29290605,63.22278018,62.95829542,67.15324529,65.16879853,65.74123131,64.1394224,66.23487918,70.84019494,69.96322328,73.27161389,73.83210854,62.23946688,63.51312217,65.5718882,57.71547872,59.30422488,59.97558754,59.30771969,58.88335998,54.12665637,56.022781
USA.NJ,US,Transportation ,CH4,0.247646686,0.241663338,0.23458192,0.227217992,0.219822801,0.210531701,0.198014234,0.18638947,0.176560968,0.161580721,0.155180173,0.150040887,0.134443664,0.123068235,0.116120788,0.111347856,0.102492494,0.098438611,0.091363303,0.080461515,0.078314939,0.077003219,0.071440992,0.070275995,0.068656074,0.065974179,0.070634257,0.067611681,0.073049448
USA.NJ,US,Transportation ,CO2,57.07598039,57.86038526,58.14786243,55.04274969,60.16613983,61.10337158,59.23097406,59.92079893,60.87609176,60.70749846,64.93607743,63.0760208,63.83387002,62.40268917,64.60056659,69.30716609,68.5665604,71.99462219,72.71664167,61.30034857,62.64397175,64.76414521,57.02751614,58.66268018,59.37776524,58.76372259,58.35547247,53.65522508,55.54605699
USA.NJ,US,Transportation ,N2O,1.949746412,2.029634044,2.102508195,2.162505114,2.196422799,2.214165227,2.203015798,2.185717651,2.170127451,2.089216243,2.061987689,1.942736843,1.772917624,1.613664995,1.51819181,1.421680995,1.294170379,1.178553086,1.024103562,0.858656799,0.790835484,0.730739772,0.616521592,0.571268708,0.529166232,0.478022918,0.457253253,0.403819608,0.403674559
USA.NJ,US,Waste ,All GHG,6.39980218,6.158931701,5.8128935,5.858685936,5.705866173,5.710064881,5.806560017,5.391391472,4.797785461,4.341254202,4.239668004,3.712139487,3.793029899,4.301296021,4.438839573,4.456028435,4.57383793,4.053848328,4.514290847,4.614751846,4.706687838,4.537333544,4.475065679,4.483432182,4.763124757,4.808003161,4.976437366,5.191244434,5.295305339
USA.NJ,US,Waste ,CH4,5.687701604,5.413784951,4.91830904,4.86955098,4.705544613,4.5884342,4.525561323,4.418097907,3.765166639,3.228805843,3.121341748,2.78632238,3.065997289,3.411409991,3.226049954,3.057919963,3.04232638,2.499882877,2.851849161,3.487455533,3.497175352,3.310644563,3.233733077,3.212854923,3.457163451,3.473033374,3.609980084,3.8125583,3.91662327
USA.NJ,US,Waste ,CO2,0.468393539,0.49949989,0.640770421,0.732552534,0.738331813,0.856718339,1.010298692,0.712201575,0.767214426,0.840644941,0.838708832,0.6536325,0.456125472,0.611965064,0.925097296,1.111252329,1.240053031,1.263758935,1.375113909,0.851145966,0.93015192,0.951681321,0.963383564,0.992258881,1.021483601,1.050142181,1.081224414,1.092961847,1.092961847
USA.NJ,US,Waste ,N2O,0.243707036,0.245646861,0.253814039,0.256582422,0.261989747,0.264912342,0.270700002,0.26109199,0.265404396,0.271803418,0.279617423,0.272184607,0.270907138,0.277920966,0.287692323,0.286856143,0.291458519,0.290206515,0.287327777,0.276150347,0.279360567,0.27500766,0.277949038,0.278318378,0.284477705,0.284827606,0.285232869,0.285724287,0.285720222
USA.NM,US,Agriculture ,All GHG,4.992409485,4.921725252,5.045961014,5.476957962,5.621903475,5.838798024,6.160109839,6.232441726,6.35460204,6.424185381,6.433240553,6.595713692,6.695628392,6.771217614,6.645654097,6.646970962,6.955514818,7.254433925,7.232435172,7.375817432,7.189800077,6.996783402,6.591919758,6.57241426,6.366556593,6.344996097,6.258936125,6.430145264,6.741629935
USA.NM,US,Agriculture ,CH4,2.973682255,3.029703518,3.178181237,3.437849718,3.725906192,3.896937607,4.150820506,4.208723236,4.334565215,4.402505371,4.513675801,4.54745316,4.653360936,4.782764497,4.59391755,4.620180807,4.870260996,4.969508221,4.979047969,5.073228114,4.905081626,4.883611127,4.700066226,4.459710459,4.268853716,4.236842526,4.263281884,4.417528559,4.648943721
USA.NM,US,Agriculture ,N2O,2.01872723,1.892021734,1.867779777,2.039108244,1.895997283,1.941860417,2.009289333,2.023718491,2.020036825,2.02168001,1.919564752,2.048260532,2.042267456,1.988453117,2.051736547,2.026790155,2.085253822,2.284925703,2.253387204,2.302589318,2.284718451,2.113172274,1.891853532,2.112703801,2.097702877,2.108153571,1.995654241,2.012616705,2.092686214
USA.NM,US,Bunker Fuels ,All GHG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
USA.NM,US,Bunker Fuels ,CO2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
USA.NM,US,Commercial,All GHG,1.670959582,1.673844217,1.742514596,1.741012469,1.475182618,1.474368287,1.602122682,1.647533224,1.592998036,1.679094441,1.643142308,1.77360481,1.746452687,1.783749169,1.717369064,1.713189965,1.561584945,1.561885712,1.755069684,1.563513344,1.573778092,1.55756892,1.559983271,1.666372994,1.645412073,1.721138246,1.709212715,1.599439068,1.728728176
USA.NM,US,Commercial,CH4,0.006602586,0.006641291,0.006819259,0.007246637,0.006465036,0.006527581,0.006898791,0.008192254,0.007559451,0.008073428,0.008245873,0.006992355,0.007047477,0.007291573,0.006884713,0.014582496,0.01341241,0.013880115,0.01506916,0.01070195,0.01064262,0.010328166,0.009541216,0.010678793,0.010955723,0.013432643,0.01559521,0.01418176,0.016022261
USA.NM,US,Commercial,CO2,1.662425599,1.665349602,1.733963182,1.731974047,1.467172082,1.466239486,1.593596134,1.637478879,1.583626747,1.668954832,1.632843682,1.764519961,1.737210109,1.774124221,1.708514479,1.695325207,1.545263263,1.545186061,1.736678802,1.550496345,1.560831411,1.545014042,1.548314985,1.653389341,1.632052009,1.704716868,1.690316762,1.582248882,1.709364238
USA.NM,US,Commercial,N2O,0.001931398,0.001853325,0.001732155,0.001791785,0.0015455,0.00160122,0.001627756,0.001862092,0.001811837,0.00206618,0.002052752,0.002092493,0.002195101,0.002333376,0.001969872,0.003282261,0.002909273,0.002819536,0.003321723,0.002315049,0.002304062,0.002226713,0.00212707,0.00230486,0.002404341,0.002988734,0.003300743,0.003008426,0.003341677
USA.NM,US,Electricity/Heat ,All GHG,27.21390516,23.42501453,26.22227606,26.7353864,27.72319759,27.3890452,27.89219459,29.04351838,29.54033603,30.15277264,31.01323738,30.32629123,28.52962982,30.57269884,30.57582214,31.91304882,32.52663645,30.97155364,30.32883927,32.4929837,28.9061474,30.71326227,28.75328688,28.10911879,24.37571589,24.47820105,22.92582552,22.76193133,18.1326447
USA.NM,US,Electricity/Heat ,CH4,0.007524111,0.006541633,0.007234154,0.007421607,0.007722691,0.007629032,0.007786453,0.008142182,0.008310767,0.008457923,0.008720487,0.008554317,0.007967825,0.008526626,0.008454779,0.008910052,0.009215684,0.008864444,0.00877461,0.009365335,0.008415244,0.008915679,0.008413082,0.008254512,0.007290028,0.007334577,0.006953077,0.006839841,0.005820753
USA.NM,US,Electricity/Heat ,CO2,27.0828133,23.31336274,26.09531013,26.60698922,27.59084767,27.25828968,27.75943941,28.90610211,29.40177163,30.01062365,30.8675546,30.18440793,28.39444482,30.42737338,30.42907697,31.76174666,32.37539399,30.82946943,30.1916809,32.34539744,28.77662666,30.57523976,28.62543086,27.98463978,24.27055307,24.37289371,22.82919126,22.66468548,18.06368155
USA.NM,US,Electricity/Heat ,N2O,0.123567741,0.105110164,0.119731775,0.120975579,0.12462723,0.12312649,0.12496872,0.12927409,0.130253628,0.133691067,0.136962293,0.133328988,0.127217174,0.136798834,0.138290393,0.142392109,0.142026776,0.133219768,0.128383764,0.13822092,0.121105495,0.129106831,0.119442942,0.116224506,0.097872796,0.097972763,0.089681181,0.090406018,0.063142398
USA.NM,US,Energy ,All GHG,58.52028108,54.75858681,57.53281259,59.38256869,60.13883575,58.83326146,61.26260974,65.60353312,65.44253126,65.60499162,69.62894258,70.17037938,67.55628518,70.29802561,71.96519517,73.35065022,74.63160571,73.18078313,71.83554173,72.86817966,69.08485568,70.69162764,68.43701807,69.33067519,65.94367283,67.08740102,65.04239716,65.07237345,63.20264181
USA.NM,US,Fugitive Emissions ,All GHG,5.15160341,5.921537988,5.98157773,6.87229112,7.640466761,7.781473725,8.054768511,9.047201791,9.318195379,8.657762821,10.86187495,11.29932468,11.73777867,12.29576541,12.89808928,13.67651155,14.05263709,13.97552563,14.80752791,15.03266609,15.20750881,14.44900966,14.29640513,15.58621109,15.27338827,16.27736075,16.0097307,15.35766087,17.05719932
USA.NM,US,Fugitive Emissions ,CH4,5.070400858,5.85534239,5.902582617,6.795759008,7.545528935,7.677688243,7.923713988,8.912216815,9.188451402,8.526217878,10.71022276,11.14185266,11.60024005,12.18246139,12.72776173,13.50579744,13.91413295,13.93071779,14.76886763,15.00948739,15.13128999,14.23108353,13.711027,14.57169717,14.33951903,15.05485923,14.74302526,14.4932111,15.36950874
USA.NM,US,Fugitive Emissions ,CO2,0.081202552,0.066195599,0.078995112,0.076532112,0.094937825,0.103785483,0.131054522,0.134984976,0.129743977,0.131544943,0.151652181,0.157472012,0.13753862,0.113304016,0.170327549,0.170714108,0.138504142,0.04480784,0.038660274,0.023178701,0.076218821,0.217926124,0.585378136,1.014513922,0.933869237,1.222501515,1.266705444,0.864449776,1.687690579
USA.NM,US,Industrial Processes ,All GHG,0.506934262,0.708216422,0.506765897,0.940827666,1.077412032,0.989350456,1.114374271,1.207466799,1.26213996,1.290691771,1.27072552,1.519658735,1.476257692,1.632212605,1.665386027,1.746719312,1.812305813,1.84722896,1.96460875,1.591245769,2.220666389,2.425099938,2.666982118,2.639537725,2.77277592,2.842498053,2.77869172,2.844360317,2.952850997
USA.NM,US,Industrial Processes ,CH4,0.023033212,0.019657995,0.017520826,0.01607109,0.01501971,0.014210783,0.013557712,0.01301069,0.012539866,0.02565938,0.022360086,0.020520877,0.019255026,0.018291436,0.017513831,0.016862209,0.016301688,0.015810219,0.015372977,0.014979499,0.014622119,0.014295046,0.013993791,0.013714802,0.013455215,0.013212687,0.012985278,0.012771357,0.012569544
USA.NM,US,Industrial Processes ,CO2,0.305987031,0.510541166,0.299185474,0.689704949,0.762850098,0.540177048,0.573685539,0.58700901,0.597564098,0.606442088,0.593770031,0.85436932,0.806915008,0.936145994,0.945177179,0.997735172,1.020746701,1.006793535,0.866359274,0.337988903,0.636289673,0.368242786,0.442916299,0.505790558,0.567690672,0.610040027,0.539674373,0.627741356,0.701250003
USA.NM,US,Industrial Processes ,F-Gas,0.200947231,0.197675256,0.207580422,0.251122717,0.314561934,0.449173408,0.540688732,0.620457789,0.664575861,0.684249682,0.676955489,0.665289415,0.669342684,0.696066611,0.720208848,0.748984139,0.791559112,0.840435426,1.098249476,1.253256866,1.584376717,2.056857152,2.224065819,2.133747166,2.205085248,2.232458026,2.239017347,2.216618961,2.251600994
USA.NM,US,Industrial Processes ,N2O,4.833756325,5.656655899,5.665304971,6.475943053,7.209064673,7.386046727,7.716633529,8.6818981,8.944321134,8.265249701,10.46811804,10.82276421,10.97516133,11.28200006,11.73926307,12.0691513,12.49240897,12.65617031,13.10741644,13.14771124,13.21768895,12.20502507,12.65032088,13.18455218,13.25326293,13.76628777,13.79020694,13.64823448,14.69816258
USA.NM,US,Industry,All GHG,7.061069726,6.526565707,6.766055668,6.533800427,6.589771494,6.908046378,8.089431743,7.346002326,6.499413587,6.498440091,7.795967661,7.843225663,7.147990607,7.766135122,8.239424637,7.905572709,7.875806514,8.563653697,8.163969559,7.461593443,7.506201539,7.732710478,7.762682534,7.560978907,7.947701838,7.752612518,7.811575324,8.076868942,8.077637779
USA.NM,US,Industry,CH4,0.004350738,0.004198697,0.004330289,0.004293873,0.004278316,0.004655969,0.005168635,0.004870885,0.004250255,0.004296099,0.004958789,0.005171929,0.004762069,0.005232146,0.005472845,0.005235809,0.005459119,0.005728919,0.005443552,0.00476316,0.004934028,0.004560835,0.004734523,0.004692192,0.004950337,0.004721815,0.004938446,0.005181959,0.005178848
USA.NM,US,Industry,CO2,7.049214941,6.514572897,6.753816176,6.521612955,6.577773168,6.894871476,8.0754103,7.332545277,6.487742538,6.48653585,7.782643206,7.829237283,7.134984491,7.751764038,8.224482959,7.891317143,7.860694943,8.54778381,8.149126694,7.448920561,7.492948553,7.720520115,7.749921424,7.54825625,7.934290538,7.740059006,7.798187777,8.06267446,8.063480396
USA.NM,US,Industry,N2O,0.007504047,0.007794114,0.007909203,0.007893599,0.00772001,0.008518933,0.008852809,0.008586164,0.007420794,0.007608143,0.008365667,0.008816452,0.008244047,0.009138938,0.009468833,0.009019758,0.009652452,0.010140967,0.009399312,0.007909722,0.008318957,0.007629528,0.008026587,0.008030465,0.008460963,0.007831697,0.008449101,0.009012522,0.008978535
USA.NM,US,Land-Use Change and Forestry ,All GHG,5.462429164,5.936434569,5.398072828,7.206320136,9.622546867,8.082298747,10.06350274,8.810322346,9.421249908,10.15412313,12.41994359,11.99246863,12.83227526,12.2788221,12.0237415,12.17270974,13.23499663,12.20748931,11.81250617,10.84309833,9.711719753,11.42124829,12.05048446,9.470484788,8.23640208,8.64885268,10.33188923,10.2385316,9.749597491
USA.NM,US,Land-Use Change and Forestry ,CO2,5.462429164,5.936434569,5.398072828,7.206320136,9.622546867,8.082298747,10.06350274,8.810322346,9.421249908,10.15412313,12.41994359,11.99246863,12.83227526,12.2788221,12.0237415,12.17270974,13.23499663,12.20748931,11.81250617,10.84309833,9.711719753,11.42124829,12.05048446,9.470484788,8.23640208,8.64885268,10.33188923,10.2385316,9.749597491
USA.NM,US,Residential,All GHG,2.003061059,1.992319775,2.031626154,1.983923253,1.850008895,1.788180918,2.080365224,2.273867871,2.262318367,2.357235201,2.350888359,2.605562859,2.379125132,2.22608675,2.327214151,2.356245918,2.207936697,2.314495471,2.373700202,2.263488459,2.366067391,2.278098658,2.121770136,2.397419427,2.151612976,2.174842196,2.183954225,1.975279566,2.261762845
USA.NM,US,Residential,CH4,0.027551474,0.028514771,0.029679648,0.028231918,0.026673815,0.026527661,0.02801522,0.031445971,0.028817005,0.029780736,0.031544577,0.021504467,0.020934824,0.021092372,0.02158778,0.070102867,0.062581046,0.0686541,0.076235713,0.054887676,0.058597807,0.056750871,0.047922888,0.061634783,0.061658539,0.067895055,0.06925293,0.06007999,0.082772281
USA.NM,US,Residential,CO2,1.970030596,1.958349235,1.996421771,1.950546994,1.818467634,1.756773305,2.047192417,2.236579472,2.227843888,2.321384315,2.313018768,2.578619937,2.353209178,2.200305414,2.300949937,2.273682446,2.134074551,2.233733142,2.284097512,2.198638968,2.296993281,2.211255302,2.065284865,2.32488977,2.079203205,2.095270494,2.102747547,1.90483946,2.164929097
USA.NM,US,Residential,N2O,0.005478989,0.005455769,0.005524735,0.005144341,0.004867446,0.004879953,0.005157587,0.005842427,0.005657473,0.00607015,0.006325014,0.005438455,0.00498113,0.004688964,0.004676434,0.012460605,0.0112811,0.012108229,0.013366978,0.009961815,0.010476303,0.010092485,0.008562383,0.010894874,0.010751232,0.011676647,0.011953749,0.010360116,0.014061467
USA.NM,US,Total excluding LUCF,All GHG,64.73155931,61.12724535,63.85812846,66.6051305,67.6764064,66.53880088,69.45367246,73.98244982,74.02053929,74.33285175,78.41855747,79.37262472,76.91921168,79.99027066,81.63142047,83.16835445,84.82201695,83.73821655,82.45730496,83.28913438,79.93911455,81.56532601,79.16206863,80.01665459,76.53340296,77.73318838,75.54685236,75.82248054,74.3921036
USA.NM,US,Total excluding LUCF,CH4,8.822692339,9.689797698,9.924884602,11.10582772,12.1747535,12.51446714,13.05179459,14.12166124,14.53697278,13.99062837,16.35553956,16.8116744,17.4698441,18.27704773,18.69782464,19.62397591,20.27076221,20.4245093,21.24690514,21.58223096,21.52509274,20.60933288,19.90878183,20.55070249,20.10224943,20.8053076,20.53190887,20.43416084,21.58499836
USA.NM,US,Total excluding LUCF,CO2,53.0208393,48.65726762,51.07892627,52.40228957,52.42903866,50.75512953,52.96794667,56.32452304,55.91721953,56.77391051,58.6175678,59.02150963,55.99501346,58.31875513,59.47590163,60.11716017,61.04394262,59.60279344,57.33133965,57.67286903,54.11945975,56.37979975,54.76497053,54.87072838,51.8110212,52.26348555,50.47108151,50.8638916,48.19845405
USA.NM,US,Total excluding LUCF,F-Gas,0.200947231,0.197675256,0.207580422,0.251122717,0.314561934,0.449173408,0.540688732,0.620457789,0.664575861,0.684249682,0.676955489,0.665289415,0.669342684,0.696066611,0.720208848,0.748984139,0.791559112,0.840435426,1.098249476,1.253256866,1.584376717,2.056857152,2.224065819,2.133747166,2.205085248,2.232458026,2.239017347,2.216618961,2.251600994
USA.NM,US,Total excluding LUCF,N2O,2.687080445,2.58250477,2.646737169,2.84589049,2.758052298,2.820030812,2.893242468,2.915807754,2.901771116,2.88406319,2.768494625,2.87415127,2.785011437,2.698401189,2.73748535,2.678234243,2.715753005,2.870478392,2.780810693,2.780777526,2.710185353,2.519336234,2.264250448,2.461476552,2.415047081,2.431937201,2.304844639,2.307809146,2.357050197
USA.NM,US,Total including LUCF,All GHG,70.19398848,67.06367992,69.25620129,73.81145064,77.29895326,74.62109963,79.5171752,82.79277217,83.4417892,84.48697488,90.83850107,91.36509335,89.75148694,92.26909276,93.65516197,95.34106419,98.05701358,95.94570587,94.26981114,94.13223271,89.6508343,92.98657431,91.21255308,89.48713938,84.76980504,86.38204106,85.87874159,86.06101214,84.14170109
USA.NM,US,Transportation ,All GHG,15.41968215,15.21930459,14.78876238,15.51615502,14.86020839,13.49214694,13.54372699,16.24540953,16.22926986,16.25968643,15.96383192,16.32237013,16.01530827,15.65359031,16.2072759,15.78608126,16.40700401,15.79366897,14.40643511,14.05393463,13.52515245,13.96097766,13.94289011,14.01057398,14.54984177,14.68324626,14.40209868,15.30119367,15.94466898
USA.NM,US,Transportation ,CH4,0.065060508,0.065717975,0.070417322,0.068213029,0.069819691,0.067481399,0.064302826,0.06064624,0.056069524,0.051654466,0.048341981,0.048450312,0.040734364,0.038131047,0.036933993,0.033340027,0.032666289,0.031271521,0.028230566,0.025593821,0.023657006,0.022815755,0.022249115,0.021430533,0.021311693,0.024603013,0.02477486,0.024276397,0.024535387
USA.NM,US,Transportation ,CO2,14.86916527,14.62889639,14.12123442,14.8249293,14.11699018,12.73499304,12.78756835,15.48982332,15.48892665,15.54842483,15.27608533,15.65288319,15.43071124,15.11573807,15.69737256,15.32663943,15.96926504,15.39501962,14.0647362,13.76824811,13.27955134,13.74160162,13.74772396,13.83924877,14.39336247,14.51800393,14.24425834,15.15725219,15.80805818
USA.NM,US,Transportation ,N2O,0.485456365,0.524690223,0.597110641,0.623012692,0.673398519,0.6896725,0.691855819,0.694939969,0.684273685,0.659607128,0.63940461,0.62103663,0.543862671,0.499721201,0.472969347,0.426101799,0.405072686,0.367377836,0.313468342,0.260092701,0.221944096,0.196560284,0.172917035,0.149894675,0.135167613,0.140639321,0.133065478,0.11966508,0.112075414
USA.NM,US,Waste ,All GHG,0.711934485,0.738716866,0.772588959,0.804776182,0.838255139,0.877390945,0.916578612,0.939008178,0.961266036,1.01298298,1.085648822,1.086872914,1.191040413,1.288814836,1.355185178,1.424013962,1.422590608,1.45577054,1.424719313,1.453891519,1.443792406,1.451815034,1.466148677,1.474027423,1.450397624,1.458293204,1.466827351,1.475601514,1.494980856
USA.NM,US,Waste ,CH4,0.667519811,0.693137425,0.725640076,0.756811932,0.788358826,0.827019645,0.865088168,0.887423656,0.908949162,0.959642466,1.029829285,1.031695194,1.134796555,1.231548078,1.296811253,1.365826406,1.363033712,1.395884188,1.365235941,1.394203518,1.382474417,1.391266915,1.404827779,1.412604053,1.387710364,1.395618737,1.404087204,1.412861235,1.432216363
USA.NM,US,Waste ,CO2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
USA.NM,US,Waste ,N2O,0.044414675,0.045579442,0.046948883,0.04796425,0.049896312,0.0503713,0.051490443,0.051584522,0.052316873,0.053340513,0.055819537,0.05517772,0.056243858,0.057266758,0.058373925,0.058187556,0.059556896,0.059886352,0.059483371,0.059688002,0.061317988,0.060548119,0.061320898,0.06142337,0.06268726,0.062674468,0.062740146,0.062740278,0.062764493
