GeoName,IndustryClassification,Description,Unit,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020
Texas,...,All industry total,Thousands of dollars,244940931,245730444,253513188,274635932,290137214,299342483,328901912,382306721,427799913,484610600,523375546,547564209,490693320,545306594,602528379,631841562,690780835,697595832,651005312,643212402,695116571,760496913,761475943,724665153
Texas,..., Private industries,Thousands of dollars,230159640,231559941,238393582,258643315,273761847,282268301,310974072,363709391,407431714,463912440,500349076,523254024,464564380,518890730,575658505,601828809,659818625,666256078,618427412,608786534,658436051,722631623,722119613,682174830
Texas,11,"  Agriculture, forestry, fishing and hunting",Thousands of dollars,5317627,4984757,6273881,5816053,6104904,6303057,7920391,8507970,7726403,6198348,6634135,4281350,3674152,6792881,5836025,5360427,8383311,7368980,8998525,6326737,7121564,6375520,6211336,7025734
Texas,111-112,   Farms,Thousands of dollars,4975093,4620610,5910138,5428011,5764680,5974260,7560056,8191397,7356690,5749732,6218416,3925579,3255611,6355139,5488781,5002889,8070671,7045006,8633244,5999214,6840514,6087759,5894828,6717409
Texas,113-115,"   Forestry, fishing, and related activities",Thousands of dollars,342534,364147,363743,388042,340224,328798,360335,316572,369712,448616,415719,355772,418541,437741,347244,357538,312640,323974,365281,327523,281050,287761,316507,308325
Texas,21,"  Mining, quarrying, and oil and gas extraction",Thousands of dollars,19499690,10892036,13263587,24270798,31812589,28217991,40809314,47800342,68300869,79767372,97274920,131755032,73636029,81723299,99631073,106285676,130147899,139094315,62271992,47249807,74767377,94923926,81264731,22267873
Texas,211,   Oil and gas extraction,Thousands of dollars,17407576,8913102,11839159,22335805,28103708,26098009,38193704,44230263,62437974,68698946,83893867,115705863,63382398,69469024,83170760,88848892,112719630,119334921,51213117,42131728,66441984,83035003,70752575,18112520
Texas,212,   Mining (except oil and gas),Thousands of dollars,174174,249140,435971,287331,341577,317514,389977,569198,845320,1112813,1285643,1427773,1731215,1651778,1473352,1518202,1729865,1691378,2084954,1758834,2276235,2361904,2362610,2349042
Texas,213,   Support activities for mining,Thousands of dollars,1917941,1729794,988457,1647661,3367305,1802469,2225633,3000881,5017575,9955614,12095410,14621396,8522415,10602497,14986961,15918582,15698403,18068017,8973921,3359245,6049159,9527018,8149546,1806311
Texas,22,  Utilities,Thousands of dollars,10160180,9333343,10517414,10884773,11842439,9470753,11032976,11447819,11465346,13916307,12925422,12338606,12550364,14261556,16282170,14104099,14519789,14845961,14719080,14588027,15766148,16864409,17526831,17913648
Texas,23,  Construction,Thousands of dollars,8299149,10016028,11811624,13546840,15347928,16394790,17876148,17162402,20568578,23750922,27637960,24756035,23736353,21238988,21669722,24902305,25632724,27177509,28292399,29704190,29326976,27178243,28345268,33863114
Texas,31-33,  Manufacturing,Thousands of dollars,50988727,50030214,42455100,43367287,44099421,46261678,50062087,79990135,81262427,97228924,108100612,90001481,86886107,108388417,131740532,129968186,145507843,120228582,127947661,116466207,131280914,153718642,141683804,123006279
Texas,"321,327-339",   Durable goods manufacturing,Thousands of dollars,23052478,23082248,17322395,19864182,14634980,19060316,18443521,26744388,29705836,36884494,36118676,40016002,35488410,40271982,46080603,45952458,50913898,50958808,47724024,50292942,53174417,58289528,58499473,54056137
Texas,321,    Wood product manufacturing,Thousands of dollars,306495,387891,443014,325311,249437,363159,472197,489600,422624,310965,251731,249571,379868,340208,369931,516114,715714,590628,476174,876826,730715,856549,616305,806864
Texas,327,    Nonmetallic mineral product manufacturing,Thousands of dollars,1418044,1602847,2002529,1783077,1692148,1840425,1471649,1840348,2387928,2259082,2073049,2093803,1620773,1440565,1380701,1798698,2466721,2911791,3332216,3281304,3678098,3152374,3325771,3693522
Texas,331,    Primary metal manufacturing,Thousands of dollars,474265,550761,347189,520445,586676,417669,309545,1663432,1257850,1829885,1748573,2586091,1529367,1839593,2564945,2455694,2078530,2094974,1796948,1323482,1165612,1354670,1282235,1222908
Texas,332,    Fabricated metal product manufacturing,Thousands of dollars,2280040,2545643,2090745,2398071,2331799,2169058,2003660,2074331,3016021,3336215,4322942,3947498,3445287,3410416,4577485,5414555,5242992,5116649,4073397,3573856,3826532,4627525,4628556,4245685
Texas,333,    Machinery manufacturing,Thousands of dollars,2312672,2364533,2290631,2716868,1930309,1278543,1504546,4052818,4971866,6335048,7408406,7274967,5429674,7513069,9712555,9559884,9807468,9887535,4421863,4235380,6275568,8135074,8225509,7802098
Texas,334,    Computer and electronic product manufacturing,Thousands of dollars,11685752,11372156,5009075,5902226,2535858,7246663,8148775,12968977,12785380,17661318,12374828,16153676,14301705,17175603,16591258,13607601,14055099,13517665,16756486,17726885,13133879,14158070,11628662,11737630
Texas,335,"    Electrical equipment, appliance, and component manufacturing",Thousands of dollars,721853,462186,677804,594571,490696,693115,662144,486257,605449,1038377,702626,1055296,1034894,1010667,649435,582176,922726,584506,833849,548459,779074,1107341,1111613,1076281
Texas,3361-3363,"    Motor vehicles, bodies and trailers, and parts manufacturing",Thousands of dollars,2305534,2633401,2989325,3695435,3523823,3424833,3649303,2372200,2399441,3520644,3525705,2192316,471828,2979260,5008314,5494781,6980093,7791945,10450657,10890810,12337714,12603758,13188721,13210978
Texas,3364-3369,    Other transportation equipment manufacturing,Thousands of dollars,155143,50050,596741,743399,509345,447389,-729189,-481554,637448,-772774,1951523,3023331,5492000,2790359,3797094,5465581,7472230,7333772,4641140,6534886,9706780,10461153,12931928,7982439
Texas,337,    Furniture and related product manufacturing,Thousands of dollars,343809,300226,387800,359735,300859,315274,232938,224875,319663,416824,317182,120852,262512,583741,540835,203968,271199,219381,305222,250371,284591,424102,427557,633739
Texas,339,    Miscellaneous manufacturing,Thousands of dollars,1048871,812553,487542,825044,484029,864188,717951,1053106,902167,948910,1442113,1318602,1520503,1188502,888050,853406,901127,909965,636072,1050682,1255853,1408911,1132615,1643994
Texas,"311-316,322-326",   Nondurable goods manufacturing,Thousands of dollars,27936249,26947967,25132705,23503105,29464441,27201362,31618566,53245748,51556591,60344430,71981936,49985479,51397696,68116435,85659929,84015728,94593945,69269774,80223637,66173265,78106497,95429114,83184331,68950142
Texas,311-312,    Food and beverage and tobacco product manufacturing,Thousands of dollars,3256975,3353524,4037681,3824378,4246991,5013505,5019398,5817979,5427730,6323088,5606331,5692072,7459811,5530565,5149711,5225375,5789989,6129102,8163960,7691162,7262013,7716037,8792488,9830067
Texas,313-314,    Textile mills and textile product mills,Thousands of dollars,90310,64176,44343,104451,91269,143948,6688,13421,52038,44182,-18576,-4721,26992,24284,20171,25550,62673,198047,179060,184409,111178,56791,71554,85911
Texas,315-316,"    Apparel, leather, and allied product manufacturing",Thousands of dollars,790815,648979,833299,783060,776659,486547,124770,93519,148102,53588,151076,206133,-16224,6278,27102,33752,58269,26201,22721,2414,-28990,-22942,-192,150705
Texas,322,    Paper manufacturing,Thousands of dollars,1069908,1682213,1564271,1657060,1158315,1077229,786374,956540,763295,756824,661641,528595,1177125,1010165,941142,610219,852577,752012,828234,763818,875313,1007721,977954,1038666
Texas,323,    Printing and related support activities,Thousands of dollars,290717,275609,544493,572748,656478,434709,571855,430157,522331,673151,659532,567830,527791,596987,534904,733445,626026,523203,515305,465634,580370,559126,454657,652844
Texas,324,    Petroleum and coal products manufacturing,Thousands of dollars,8651963,7697994,8203914,7160489,15768835,9640740,13136847,26687413,22772635,23952765,39889477,22034707,19516904,28528071,48588442,43274366,49670910,24015592,33356886,16601264,29231133,41810458,35121287,21030487
Texas,325,    Chemical manufacturing,Thousands of dollars,12390661,11631273,8131001,7686657,4898826,8861472,10550888,17544060,20264257,26720468,23271064,19340932,20724064,30437448,28523092,31750965,35006114,35311579,34345056,37856829,37718340,42147878,35445282,33832956
Texas,326,    Plastics and rubber products manufacturing,Thousands of dollars,1394902,1594199,1773704,1714263,1867068,1543214,1421746,1702659,1606204,1820364,1761390,1619933,1981233,1982637,1875364,2362055,2527388,2314038,2812416,2607735,2357141,2154045,2321301,2328504
Texas,42,  Wholesale trade,Thousands of dollars,10661928,12102291,13086052,14097485,13081258,12721716,13518624,19341296,23296471,26935762,30274912,34500364,34916592,41642725,45997726,54933720,57887761,60226371,63494710,60990757,58559505,62834844,65096569,66978072
Texas,44-45,  Retail trade,Thousands of dollars,9153883,10880001,10917765,10947993,11561268,12206199,12845558,12982340,14102899,15053437,14753607,14326187,16406047,17061513,16761310,18634367,20071543,20347983,21522708,22226053,21346250,21624879,21961672,28131651
Texas,48-49,  Transportation and warehousing,Thousands of dollars,7166098,8491887,8281568,7958946,12168574,8684386,9721626,11016869,11763253,13438031,12082709,15038526,13580149,16299300,16575156,18259333,15984111,17534464,19026376,19396024,20070984,20511521,20839546,16388578
Texas,481,   Air transportation,Thousands of dollars,1534455,1093603,870117,527733,267132,3740,555155,833058,1135387,1387221,1410740,1364944,1795941,2208545,2519349,3134458,2507223,3476363,4567139,4828885,4848559,4559588,5183662,519095
Texas,482,   Rail transportation,Thousands of dollars,279425,347679,358240,448382,450763,355657,451422,516640,673937,944871,914651,1233237,972166,1068265,1129976,1361096,1377413,1467078,1416032,1253897,1344643,1417597,1326987,1116388
Texas,483,   Water transportation,Thousands of dollars,323837,319971,280933,416796,391343,274852,401139,577440,444682,698242,493125,546010,496045,411752,369429,356327,667271,701035,411540,320769,212824,386749,272672,74668
Texas,484,   Truck transportation,Thousands of dollars,1780129,2362458,2533990,2794794,2733979,2698135,2804256,3092376,3559534,4225035,3991049,3838800,3512079,3770441,4355516,4853008,5106458,5944200,6032618,5483534,5728229,6219924,5602424,5869220
Texas,485,   Transit and ground passenger transportation,Thousands of dollars,146665,204118,230450,236160,254337,258323,294486,258572,222929,240207,306388,424297,483738,539547,592192,645172,664100,721891,788885,659574,590362,300108,100101,135504
Texas,486,   Pipeline transportation,Thousands of dollars,775323,1741902,2158043,1337214,5608238,2347239,2298670,2129401,1623187,1448722,1841203,2899653,2261467,4027610,3098509,3692041,1864096,1854007,2311853,3117364,3857200,3993251,5198733,5313270
Texas,"487-488, 492",   Other transportation and support activities,Thousands of dollars,1841503,1799287,1173658,1549005,1900941,2126212,2064753,2580147,2938172,3121774,2311493,2739685,2267379,2672577,2788333,2548183,2275625,1882628,2132608,2288245,2276790,2442200,2421211,3085792
Texas,493,   Warehousing and storage,Thousands of dollars,484760,622869,676137,648863,561841,620228,851744,1029235,1165426,1371958,814061,1991899,1791335,1600565,1721851,1669049,1521926,1487262,1365700,1443757,1212377,1192103,733756,274640
Texas,51,  Information,Thousands of dollars,11960643,12984913,11992019,10659668,10416655,14447046,15961792,18424092,19059507,20272344,24202068,26988173,24432205,25249425,23932437,22104052,25603779,24138810,26329849,27685217,28085803,28236599,29796102,31215476
Texas,511,   Publishing industries (except Internet),Thousands of dollars,1768235,1822595,2662049,1524180,1372564,2922562,3886400,5183380,5496007,4182332,5140139,4238264,3815919,4749690,4480232,4818514,4936163,4304999,3824377,4086187,4494016,4653887,4465193,5124431
Texas,512,   Motion picture and sound recording industries,Thousands of dollars,173355,379835,699166,432210,580034,688851,620554,346338,282517,384886,633918,888712,817672,899972,774462,690646,855967,597834,741284,902597,820043,621280,540028,363540
Texas,"515, 517",   Broadcasting (except Internet) and telecommunications,Thousands of dollars,9105704,9793931,8988975,9460807,8885238,8111452,8647608,9427385,10827484,12719029,16169782,18149317,15702721,14930268,13355155,12491985,15765555,14686829,16571612,17103585,17707825,17846052,18073449,17908679
Texas,"518, 519","   Data processing, hosting, and other information services",Thousands of dollars,913348,988552,-358172,-757528,-421182,2724182,2807229,3466990,2453499,2986097,2258228,3711880,4095892,4669495,5322589,4102907,4046094,4549148,5192575,5592847,5063919,5115380,6717432,7818827
Texas,"52, 53","  Finance, insurance, real estate, rental, and leasing",Thousands of dollars,59658736,62946735,68446987,73615854,72674768,77805448,80529528,83603243,94712023,107588432,104092420,98771000,102786355,108689526,116545826,124695103,132475692,146732842,152442476,169095241,175077761,191983031,202583929,227969267
Texas,52,   Finance and insurance,Thousands of dollars,11977846,13120979,13819059,14899063,14857969,16314356,17575402,17112365,19140180,18201503,15424081,11300005,16302208,16839221,16687491,21233781,21502493,26158846,28989044,37684418,36211220,42889903,43285670,43362279
Texas,521-522,"    Monetary Authorities- central bank, credit intermediation, and related services",Thousands of dollars,6275563,7106052,8153775,8478552,(D),9028388,8546909,6835892,7430325,7183751,6272416,7046758,7402993,7718735,9263538,(D),(D),(D),(D),(D),(D),14079248,(D),16470538
Texas,523,"    Securities, commodity contracts, and other financial investments and related activities",Thousands of dollars,891811,468790,22910,-494152,1021480,786395,536153,272695,985874,1267595,-543510,-4827726,463927,-35629,-1776399,1361622,2540357,-53299,-129004,2113138,1670651,3060456,4515906,4742358
Texas,524,    Insurance carriers and related activities,Thousands of dollars,4624664,5235644,5270290,6530974,5769466,5643894,7825020,8992241,8938091,8612561,8755329,7733192,7883750,8273596,8385270,7617078,7414752,13082854,15908588,18579544,13775979,16584747,16445054,14395983
Texas,525,"    Funds, trusts, and other financial vehicles",Thousands of dollars,185808,310493,372085,383688,(D),855679,667320,1011536,1785889,1137596,939847,1347782,551538,882519,815082,(D),(D),(D),(D),(D),(D),9165452,(D),7753400
Texas,53,   Real estate and rental and leasing,Thousands of dollars,47680889,49825756,54627928,58716791,57816800,61491091,62954126,66490878,75571843,89386929,88668339,87470996,86484147,91850305,99858335,103461323,110973200,120573995,123453432,131410823,138866541,149093128,159298259,184606988
Texas,531,    Real estate,Thousands of dollars,42510086,44346991,48582746,52485284,50818935,54605390,56139702,59837892,66634159,76463772,75552096,75236743,76065777,81338613,87423199,93079856,99929685,105440593,110828259,116159963,122620097,131291999,139203611,167000540
Texas,532-533,    Rental and leasing services and lessors of nonfinancial intangible assets,Thousands of dollars,5170804,5478764,6045182,6231507,6997865,6885702,6814423,6652986,8937684,12923157,13116243,12234252,10418370,10511692,12435136,10381467,11043514,15133402,12625173,15250860,16246444,17801128,20094648,17606448
Texas,"54, 55, 56",  Professional and business services,Thousands of dollars,17181253,17761040,18830089,19472324,21571527,24210144,25782148,28040730,30449029,32310688,34964373,40897136,39168408,42190681,44319005,45316779,45757092,46907365,48317499,48353283,50757545,53727569,60037795,61918849
Texas,54,"   Professional, scientific, and technical services",Thousands of dollars,13621230,14304299,14968482,15400638,16939078,19499081,20055112,21197963,22356341,23732807,25173788,30122452,27854464,30197569,31920293,33343017,32609235,32905650,34138532,34307517,35125441,36618936,41419474,42082466
Texas,5411,    Legal services,Thousands of dollars,3038725,3483495,3732026,3889040,4310921,4467087,4841557,5289396,5449505,5876646,6392899,8183474,6735655,6472761,7103712,7147046,6984195,7312919,7849618,8666522,9087001,9492294,9963050,10588665
Texas,5415,    Computer systems design and related services,Thousands of dollars,678590,693441,409411,327923,431524,251406,1017816,1294547,1724741,1956636,2173202,2099616,2749819,3091544,3611126,4047743,4195517,3693183,3712122,4336603,4049729,4400321,6897402,6306370
Texas,"5412-5414, 5416-5419","    Miscellaneous professional, scientific, and technical services",Thousands of dollars,9903915,10127363,10827045,11183675,12196633,14780587,14195738,14614020,15182095,15899526,16607686,19839362,18368989,20633264,21205455,22148228,21429523,21899548,22576792,21304391,21988712,22726321,24559022,25187432
Texas,55,   Management of companies and enterprises,Thousands of dollars,264495,274457,257624,301144,366640,385094,426835,533594,666004,719562,901864,1029494,1206965,1279055,1414692,1594012,1674822,2094635,2076922,2120368,2371827,2639145,2772880,2779447
Texas,56,   Administrative and support and waste management and remediation services,Thousands of dollars,3295528,3182284,3603983,3770542,4265809,4325969,5300202,6309173,7426684,7858319,8888721,9745190,10106979,10714058,10984020,10379750,11473034,11907079,12102045,11925398,13260277,14469488,15845441,17056936
Texas,561,    Administrative and support services,Thousands of dollars,2867671,2745150,3084207,3224496,3580154,3542306,4503095,5563584,6467671,6930957,7869518,8592217,8764142,9286143,9605426,8967639,9938466,10205264,10177972,10258792,11301677,12406515,13696395,14721054
Texas,562,    Waste management and remediation services,Thousands of dollars,427857,437134,519776,546047,685654,783663,797107,745588,959013,927362,1019203,1152972,1342837,1427914,1378594,1412111,1534568,1701815,1924073,1666606,1958599,2062973,2149046,2335882
Texas,"61, 62","  Educational services, health care, and social assistance",Thousands of dollars,9327381,9284952,9482616,9820542,10904265,11903531,11529816,11721699,10473274,11149130,11146027,14057498,16894289,18480336,19582697,19593996,19804711,20150525,21494653,22777475,22935763,22469165,23362818,23682391
Texas,61,   Educational services,Thousands of dollars,635356,550333,749779,864821,961680,703922,932627,1157448,1098700,1162722,1187137,1525997,1993420,2325146,2374322,2386095,2375704,2330696,2423986,2619142,2757607,2777545,2947069,1791746
Texas,62,   Health care and social assistance,Thousands of dollars,8692025,8734619,8732837,8955721,9942585,11199608,10597188,10564251,9374574,9986408,9958890,12531501,14900869,16155190,17208376,17207901,17429007,17819829,19070667,20158333,20178157,19691619,20415749,21890645
Texas,621,    Ambulatory health care services,Thousands of dollars,3848497,4142562,4364775,4647063,5313382,5985051,5778513,6015678,6299735,6722675,6811338,8377704,9553623,10425344,11142512,11161798,11341740,11739727,12743350,14024536,14125534,13564543,14067261,16183837
Texas,622,    Hospitals,Thousands of dollars,4388360,4064399,3806815,3711007,3949074,4532273,4046425,3748439,2248263,2331751,2240107,3113849,4244825,4718329,5074119,5090571,5075311,5055482,5309155,5136727,5158232,5228009,5389677,4816662
Texas,623,    Nursing and residential care facilities,Thousands of dollars,141360,151411,158303,148984,150909,162182,177903,217371,216628,220984,199317,302304,419235,401724,421489,433191,443142,466222,455951,423574,364173,393193,431555,477895
Texas,624,    Social assistance,Thousands of dollars,313807,376247,402944,448667,529220,520102,594347,582763,609949,710998,708127,737644,683186,609793,570255,522340,568814,558399,562211,573496,530217,505874,527257,412250
Texas,"71, 72","  Arts, entertainment, recreation, accommodation, and food services",Thousands of dollars,5432604,5618564,6336696,7119521,6643384,7590410,7879193,8029601,7836156,9428195,9598352,9479156,9619608,10242806,10639061,11045166,11317254,14088581,16514927,17146802,16769024,15444967,16463901,15052555
Texas,71,"   Arts, entertainment, and recreation",Thousands of dollars,1155492,988146,1066896,1096736,801812,969613,1141777,1022857,995015,1006928,1067336,1098334,1485981,1465443,1883103,1974873,2425570,2663403,3194004,3902655,4569667,4891239,5353170,2647367
Texas,711-712,"    Performing arts, spectator sports, museums, and related activities",Thousands of dollars,577713,621093,661640,722542,690120,857550,976835,808377,627335,580130,522253,585827,951766,735098,1155373,1272430,1840582,1975133,2532210,3272855,3962266,4286557,4666516,2010259
Texas,713,"    Amusement, gambling, and recreation industries",Thousands of dollars,577779,367052,405256,374194,111692,112063,164942,214480,367680,426798,545082,512507,534215,730345,727730,702444,584988,688269,661794,629800,607401,604682,686655,637108
Texas,72,   Accommodation and food services,Thousands of dollars,4277112,4630418,5269800,6022785,5841573,6620796,6737416,7006744,6841141,8421267,8531017,8380822,8133626,8777363,8755958,9070293,8891684,11425178,13320923,13244148,12199357,10553728,11110731,12405188
Texas,721,    Accommodation,Thousands of dollars,990954,1010614,1182006,1380978,1207295,1311473,1357743,1491448,1537443,2844119,3743620,3151611,1572900,1755237,2155409,2241258,1872220,3560108,4383904,3705523,3088800,2311658,3207448,1405861
Texas,722,    Food services and drinking places,Thousands of dollars,3286158,3619804,4087794,4641807,4634278,5309323,5379673,5515296,5303698,5577148,4787396,5229211,6560726,7022126,6600549,6829035,7019464,7865070,8937019,9538625,9110556,8242070,7903283,10999327
Texas,81,  Other services (except government and government enterprises),Thousands of dollars,5351743,6233180,6698182,7065230,5532866,6051152,5504874,5640853,6415480,6874548,6661559,6063479,6277724,6629278,6145765,6625599,6725117,7413790,7054557,6780713,6570436,6738309,6945312,6761344
Texas,..., Government and government enterprises,Thousands of dollars,14781290,14170503,15119606,15992617,16375368,17074181,17927840,18597330,20368199,20698159,23026470,24310185,26128940,26415864,26869874,30012754,30962210,31339754,32577900,34425868,36680520,37865289,39356331,42490323
Texas,...,  Federal civilian,Thousands of dollars,2829841,2997404,3195985,3137143,3273056,3534954,3758427,3876477,3827996,3986764,4266329,4516909,4575212,4587200,4526945,4582130,4494306,4750382,5220237,5578300,6103827,6335672,6636165,7235486
Texas,...,  Military,Thousands of dollars,1075570,1135987,1146717,1203278,1242104,1346874,1484426,1648534,1840466,2168059,2513491,2867012,3017496,3115620,3131162,3144336,3152523,3171052,3210199,3369893,3331277,2701271,2586326,2554569
Texas,...,  State and local,Thousands of dollars,10875878,10037113,10776904,11652196,11860208,12192354,12684987,13072319,14699737,14543337,16246650,16926264,18536232,18713044,19211767,22286288,23315381,23418320,24147464,25477675,27245416,28828346,30133840,32700268
Texas,"11, 21",Natural resources and mining,Thousands of dollars,24817317,15876793,19537468,30086851,37917494,34521049,48729705,56308311,76027271,85965721,103909055,136036382,77310181,88516180,105467098,111646103,138531210,146463295,71270517,53576544,81888942,101299446,87476066,29293607
Texas,"42, 44-45",Trade,Thousands of dollars,19815810,22982292,24003817,25045478,24642527,24927914,26364182,32323635,37399370,41989198,45028519,48826551,51322639,58704238,62759036,73568086,77959304,80574354,85017419,83216810,79905755,84459723,87058241,95109723
Texas,"22, 48-49",Transportation and utilities,Thousands of dollars,17326278,17825230,18798983,18843719,24011012,18155140,20754601,22464688,23228599,27354338,25008131,27377132,26130513,30560857,32857326,32363432,30503900,32380425,33745456,33984052,35837132,37375930,38366377,34302225
Texas,"31-33, 51",Manufacturing and information,Thousands of dollars,62949370,63015127,54447119,54026955,54516076,60708724,66023878,98414228,100321934,117501268,132302680,116989654,111318311,133637842,155672969,152072239,171111622,144367392,154277510,144151424,159366717,181955241,171479906,154221755
Texas,...,Private goods-producing industries 2/,Thousands of dollars,84105193,75923036,73804192,87000978,97364843,97177517,116667939,153460849,177858275,206945567,239647627,250793899,187932640,218143584,258877352,266516594,309671777,293869387,227510577,199746942,242496832,282196331,257505139,186163000
Texas,...,Private services-providing industries 3/,Thousands of dollars,146054448,155636905,164589390,171642337,176397004,185090784,194306133,210248542,229573438,256966873,260701450,272460125,276631740,300747146,316781153,335312215,350146849,372386692,390916835,409039592,415939219,440435293,464614474,496011830
Utah,...,All industry total,Thousands of dollars,21611078,23178629,24521916,25717049,26481063,28312768,29891637,33214156,38546005,43887954,47050021,47622591,46786054,50676674,53731776,53771326,55922231,58860648,60971601,64347698,68306518,75454010,81013569,83959971
Utah,..., Private industries,Thousands of dollars,19154548,20798041,22046474,23196602,23940098,25807978,27396957,30688444,35699318,40725214,43811589,44066721,43335093,47219263,49976061,50061763,52162640,54880342,56857272,59979820,63525942,70853852,76246832,79122902
Utah,11,"  Agriculture, forestry, fishing and hunting",Thousands of dollars,358065,377890,374300,350382,444907,311354,345032,443476,390227,270449,295360,301794,124243,335662,538563,456449,675368,776776,735902,521058,551562,593694,631050,793158
Utah,111-112,   Farms,Thousands of dollars,292546,316314,316854,290508,383813,258059,309221,434367,381072,256604,276149,288842,110405,322567,526522,445197,657855,759437,719004,503994,534736,571451,604974,765653
Utah,113-115,"   Forestry, fishing, and related activities",Thousands of dollars,65519,61577,57445,59874,61094,53295,35811,9108,9155,13845,19212,12951,13838,13095,12041,11252,17513,17339,16898,17064,16826,22243,26076,27505
Utah,21,"  Mining, quarrying, and oil and gas extraction",Thousands of dollars,448577,368614,372169,454023,566470,450477,594052,880782,1572924,2056436,2359012,2780737,2474729,2864164,3204745,2561898,2686344,3134733,1651364,1557368,2274878,2336896,2475067,2112945
Utah,211,   Oil and gas extraction,Thousands of dollars,63866,50896,74119,161443,229450,224146,358000,525976,841437,885972,1119740,1335322,839933,904535,962050,815788,887817,822812,166407,100632,243772,252074,116681,-89551
Utah,212,   Mining (except oil and gas),Thousands of dollars,372628,307429,297880,273849,269403,189368,192188,283224,606660,866136,835197,964714,1424820,1718459,1935946,1421714,1520591,2027198,1372929,1429983,1970728,1990218,2280756,2209811
Utah,213,   Support activities for mining,Thousands of dollars,12083,10290,170,18731,67617,36962,43864,71583,124827,304328,404074,480700,209976,241170,306749,324396,277936,284723,112029,26754,60377,94604,77630,-7315
Utah,22,  Utilities,Thousands of dollars,449293,409759,455273,430119,433620,381581,396287,459415,428220,516237,548373,597344,668338,763719,800978,890190,964169,1065442,1150912,1136937,1245479,1397862,1841019,1899463
Utah,23,  Construction,Thousands of dollars,1181881,1452848,1531199,1507739,1406995,1374656,1552148,1895355,2319843,2718637,3227764,2655672,1873837,1723771,1636218,2295372,2599150,3228730,3745021,4351333,4829284,5193447,5824324,6915183
Utah,31-33,  Manufacturing,Thousands of dollars,3166682,3261868,2989041,3526387,2501372,2987474,3533118,3824841,4484494,5620043,6179689,5816756,8552750,10160145,10617821,7971127,7892714,7477985,7954714,7118056,8401619,10382548,11049888,10871338
Utah,"321,327-339",   Durable goods manufacturing,Thousands of dollars,2246695,2067597,1757473,2085402,1229283,1817476,2226971,2420819,3011715,3788431,4262058,4054337,5491996,6698088,6720571,5128000,4489528,4066878,4729758,4451397,4718010,5499122,5632378,5947469
Utah,321,    Wood product manufacturing,Thousands of dollars,8502,14051,19996,24608,33133,-3592,87454,4074,17932,43124,34055,7921,2749,(D),(D),11918,18782,8401,9206,21109,30962,91848,(D),(D)
Utah,327,    Nonmetallic mineral product manufacturing,Thousands of dollars,114568,132411,138741,98778,36708,98791,110443,224198,217690,232783,283327,216431,203664,308481,257782,380825,334352,286471,268935,267725,421710,476940,375374,408941
Utah,331,    Primary metal manufacturing,Thousands of dollars,440807,503239,515490,646648,337530,416468,250601,674836,911504,1460978,1570144,1224945,2845384,3473198,3318692,1567173,1356152,1165250,891798,817340,817559,1002749,1186305,1123680
Utah,332,    Fabricated metal product manufacturing,Thousands of dollars,227347,123924,161185,180373,139813,131473,180910,184768,252061,260179,315479,294411,334225,270952,229746,299433,251672,336755,379145,362817,345398,377680,429062,442765
Utah,333,    Machinery manufacturing,Thousands of dollars,106768,118348,52420,33703,79736,67375,67328,58175,74149,32092,115141,61913,135905,44596,31468,155707,237067,172183,225834,183801,184364,256451,224648,242466
Utah,334,    Computer and electronic product manufacturing,Thousands of dollars,238803,227062,18073,272231,-225116,131530,294693,97017,64009,45122,565093,756660,701426,806085,743849,818935,519722,400775,813481,606941,461111,683091,965936,987025
Utah,335,"    Electrical equipment, appliance, and component manufacturing",Thousands of dollars,65242,43704,19012,19815,10563,43019,67370,61182,64361,120424,103787,178080,132859,156413,150336,151000,181922,142374,211884,108268,145701,214021,209539,213817
Utah,3361-3363,"    Motor vehicles, bodies and trailers, and parts manufacturing",Thousands of dollars,539787,406622,229421,202385,(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),445042,423799,376666,643700,448159,(D),(D),(D),(D)
Utah,3364-3369,    Other transportation equipment manufacturing,Thousands of dollars,222547,108982,147060,206045,(D),(D),(D),(D),(D),(D),(D),(D),(D),570373,348153,243654,293135,180013,249283,419310,(D),(D),516029,348633
Utah,337,    Furniture and related product manufacturing,Thousands of dollars,51673,73100,68566,92632,103978,108765,155445,143219,239582,310593,198147,101806,192887,231364,246240,172839,206702,246496,304741,301286,278852,260271,282219,363565
Utah,339,    Miscellaneous manufacturing,Thousands of dollars,230652,316156,387509,308183,201884,249899,351527,279919,379428,379955,422798,526856,617491,667426,1053776,881473,666223,751495,731751,914641,1052426,1113892,1017457,1334336
Utah,"311-316,322-326",   Nondurable goods manufacturing,Thousands of dollars,919986,1194270,1231568,1440985,1272089,1169998,1306146,1404022,1472779,1831612,1917631,1762419,3060754,3462057,3897251,2843127,3403187,3411107,3224955,2666659,3683610,4883426,5417510,4923869
Utah,311-312,    Food and beverage and tobacco product manufacturing,Thousands of dollars,169339,172026,251866,247937,230469,261529,240230,176151,115658,109638,162465,178313,450308,482068,438538,522797,678499,754754,824719,764984,844078,824106,1074387,1290945
