Country,State,Year,GDP,Population,Sector,All GHG,CH4,CO2,N2O,F-Gas
US,DC,2003,19891320000,568502,Electricity/Heat,0.082230135,0.001064034,3.246079624,0,0.259430891
US,DC,2004,21945440000,567754,Electricity/Heat,0.056032267,0.001148067,3.411594457,0,0.274342721
US,DC,2005,23285267000,567136,Electricity/Heat,0.23303486,0.00148681,3.539013657,0,0.295182023
US,DC,2006,23956631000,570681,Electricity/Heat,0.099522212,0.001469858,4.011613098,0,0.309736207
US,DC,2007,26044878000,574404,Electricity/Heat,0.084679228,0.001601999,3.772648699,0,0.320497046
US,DC,2008,28660195000,580236,Electricity/Heat,0.070133103,0.001447513,3.644485419,0,0.327185503
US,DC,2009,28532164000,592228,Electricity/Heat,0.036513742,0.001518363,3.973459317,0,0.335691824
US,DC,2010,30337418000,605282,Electricity/Heat,0.186205243,0.001676602,4.111613269,0,0.34922357
US,DC,2011,31043292000,620290,Electricity/Heat,0.17225442,0.001506566,4.607347361,0,0.360592027
US,DC,2012,31856203000,635737,Electricity/Heat,0.010909594,0.001470352,4.547459008,0,0.367717864
US,DC,2013,32742759000,651559,Electricity/Heat,0,0.00175405,4.372171647,0,0.368985322
US,DC,2014,33910701000,663603,Electricity/Heat,0,0.00175259,4.761952909,0,0.372435433
US,DC,2015,35440241000,677014,Electricity/Heat,0,0,0,0,0
US,DC,2016,37123871000,687576,Electricity/Heat,0,0.00734505,61.44433085,0.030232775,0.071322129
US,DC,2017,37255087000,697079,Electricity/Heat,0,0.006048508,55.08545372,0.030898039,0.069870653
US,DC,2018,38546918000,704147,Electricity/Heat,0,0.006623266,52.87605921,0.030664735,0.072877443
US,DC,1997,14800959000,567736,Energy,4.406735896,0.006735188,73.78552085,0.036518805,0.269741711
US,DC,1998,15341732000,565230,Energy,4.21248853,0.006717034,68.58348429,0.037776962,0.287662078
US,DC,1999,16243372000,570213,Energy,4.287102148,0.007280387,73.31843553,0.029491838,0.302419204
US,DC,2000,16094689000,572046,Energy,4.434116817,0.006532619,73.37028693,0.02938117,0.315258747
US,DC,2001,17549116000,574504,Energy,4.21277609,0.006812098,75.41272481,0.034544107,0.322695419
US,DC,2002,19129987000,573158,Energy,4.297691397,0.006856776,83.14293838,0.035403915,0.335366851
US,DC,2003,19891320000,568502,Energy,4.055977233,0.006873083,83.876616,0.031315103,0.351696554
US,DC,2004,21945440000,567754,Energy,4.116534324,0.006794802,89.36850481,0.031985631,0.372682362
US,DC,2005,23285267000,567136,Energy,4.018431896,0.006559757,83.62426229,0.029022687,0.399106652
US,DC,2006,23956631000,570681,Energy,3.263226566,0.006418499,72.11868838,0.028362774,0.427592968
US,DC,2007,26044878000,574404,Energy,3.449770056,0.006271682,77.42416363,0.032743656,0.453370448
US,DC,2008,28660195000,580236,Energy,3.147807545,0.006203733,66.46902633,0.028116332,0.464563635
US,DC,2009,28532164000,592228,Energy,3.23500845,0.00582472,54.7687514,0.02602779,0.469884584
US,DC,2010,30337418000,605282,Energy,3.263716131,0.00561018,52.68393434,0.026747024,0.475242249
US,DC,2011,31043292000,620290,Energy,3.127822187,0.005435565,58.43673836,0.027184398,0.490270767
US,DC,2012,31856203000,635737,Energy,2.690664849,0.005425496,54.80388076,0.02489062,0.502571708
US,DC,2013,32742759000,651559,Energy,2.864914992,0.005289456,56.61213853,0.023528863,0.50818018
US,DC,2014,33910701000,663603,Energy,3.05548183,0.005252158,51.29812958,0.023432203,0.50797442
US,DC,2015,35440241000,677014,Energy,2.999348151,0.005265249,51.15218069,0.025425705,0.512858532
US,DC,2016,37123871000,687576,Energy,2.797956992,0,0,0,0
US,DC,2017,37255087000,697079,Energy,2.620917275,0,0,0.003426082,1.264590681
US,DC,2018,38546918000,704147,Energy,2.892050506,0,0,0.003648563,1.228409846
US,DC,1997,14800959000,567736,Fugitive Emissions,0,0,0,0.004024198,4.980057515
US,DC,1998,15341732000,565230,Fugitive Emissions,0,0,0,0.004554596,5.465598822
US,DC,1999,16243372000,570213,Fugitive Emissions,0,0,0,0.003174496,5.870061195
US,DC,2000,16094689000,572046,Fugitive Emissions,0,0,0,0.002961584,6.228238129
US,DC,2001,17549116000,574504,Fugitive Emissions,0,0,0,0.002901191,6.493967694
US,DC,2002,19129987000,573158,Fugitive Emissions,0,0,0,0.003392998,6.739109858
US,DC,2003,19891320000,568502,Fugitive Emissions,0,0,0,0.010738713,7.036691042
US,DC,2004,21945440000,567754,Fugitive Emissions,0,0,0,0.009799658,7.440735413
US,DC,2005,23285267000,567136,Fugitive Emissions,0,0,0,0.010561189,7.843129007
US,DC,2006,23956631000,570681,Fugitive Emissions,0,0,0,0.011739928,8.347496337
US,DC,2007,26044878000,574404,Fugitive Emissions,0,0,0,0.005981942,8.922923483
US,DC,2008,28660195000,580236,Fugitive Emissions,0,0,0,0.006210034,9.452058175
US,DC,2009,28532164000,592228,Fugitive Emissions,0,0,0,0.006179248,9.67982734
US,DC,2010,30337418000,605282,Fugitive Emissions,0,0,0,0.005172338,9.820532098
US,DC,2011,31043292000,620290,Fugitive Emissions,0,0,0,0.006715558,9.981170453
US,DC,2012,31856203000,635737,Fugitive Emissions,0,0,0,0.006453917,10.35780695
US,DC,2013,32742759000,651559,Fugitive Emissions,0,0,0,0.014933617,10.72075733
US,DC,2014,33910701000,663603,Fugitive Emissions,0,0,0,0.01399532,10.97009414
US,DC,2015,35440241000,677014,Fugitive Emissions,0,0,0,0.015854288,11.05808695
US,DC,2016,37123871000,687576,Fugitive Emissions,0,0,0,0.017348496,11.20147514
US,DC,2017,37255087000,697079,Fugitive Emissions,0,0,0,0,0
US,DC,2018,38546918000,704147,Fugitive Emissions,0,0,1.037392584,5.016676732,0.692579074
US,DC,1997,14800959000,567736,Industrial Processes,1.039413103,0,2.370234464,5.581128689,2.301071315
US,DC,1998,15341732000,565230,Industrial Processes,1.015908785,0,2.246581697,5.438637958,2.585248326
US,DC,1999,16243372000,570213,Industrial Processes,0.921896344,0,2.332342295,5.204665827,2.827397408
US,DC,2000,16094689000,572046,Industrial Processes,1.027409057,0,2.265187075,5.29304564,3.038286625
US,DC,2001,17549116000,574504,Industrial Processes,0.997556941,0,2.390981184,5.479383926,3.215366397
US,DC,2002,19129987000,573158,Industrial Processes,1.038369567,0,2.316282785,5.65274969,3.348671969
US,DC,2003,19891320000,568502,Industrial Processes,0.922752077,0,2.282208336,5.753099252,3.489049125
US,DC,2004,21945440000,567754,Industrial Processes,1.088296096,0,2.051710999,5.62404946,3.638598339
US,DC,2005,23285267000,567136,Industrial Processes,0.956672831,0,2.137876024,5.507182821,3.862977002
US,DC,2006,23956631000,570681,Industrial Processes,0.922537232,0,2.132743146,5.696012909,4.119084369
US,DC,2007,26044878000,574404,Industrial Processes,0.900664643,0,2.157784627,5.520958509,4.417210386
US,DC,2008,28660195000,580236,Industrial Processes,0.918751001,0,1.73143954,5.336247353,4.745525619
US,DC,2009,28532164000,592228,Industrial Processes,0.707750772,0,2.123383234,5.383237772,4.894954519
US,DC,2010,30337418000,605282,Industrial Processes,0.700492502,0,2.204585195,5.564717531,4.99655991
US,DC,2011,31043292000,620290,Industrial Processes,0.711528151,0,2.282842304,5.178814424,5.044094
US,DC,2012,31856203000,635737,Industrial Processes,0.716786303,0,2.307240318,6.076040658,5.097402545
US,DC,2013,32742759000,651559,Industrial Processes,0.722374348,0,2.427989161,5.480109478,5.264250987
US,DC,2014,33910701000,663603,Industrial Processes,0.73745683,0,2.414745726,5.53499702,5.399869147
US,DC,2015,35440241000,677014,Industrial Processes,0.749622136,0,2.28679831,5.353291046,5.487691446
US,DC,2016,37123871000,687576,Industrial Processes,0.755460019,0,2.348211705,5.154285402,5.49438204
US,DC,2017,37255087000,697079,Industrial Processes,0.755070479,0,2.397109153,5.352943754,5.548193479
US,DC,2018,38546918000,704147,Industrial Processes,0.759969075,0,0,0,0
US,DC,1997,14800959000,567736,Industry,0.033143544,0.002185682,19.8104969,0.414901499,0.299915078
US,DC,1998,15341732000,565230,Industry,0.020873077,0.00157137,18.41640948,0.420775022,0.326166882
US,DC,1999,16243372000,570213,Industry,0.070251418,0.001325163,18.34472041,0.418641182,0.36162837
US,DC,2000,16094689000,572046,Industry,0.026711811,0.001359445,19.23740546,0.38802714,0.38704362
US,DC,2001,17549116000,574504,Industry,0.065084073,0.001371008,18.59796211,0.376672518,0.413933755
US,DC,2002,19129987000,573158,Industry,0.06832193,0.00151905,18.65785778,0.341306476,0.435403739
US,DC,2003,19891320000,568502,Industry,0.103872364,0.001563155,19.43819129,0.312383475,0.454586677
US,DC,2004,21945440000,567754,Industry,0.072145862,0.001545062,19.55110063,0.29397133,0.470890123
US,DC,2005,23285267000,567136,Industry,0.060487559,0.001805431,19.62250815,0.267382836,0.488018812
US,DC,2006,23956631000,570681,Industry,0.060650722,0.001833864,18.60594783,0.24113452,0.513036947
US,DC,2007,26044878000,574404,Industry,0.043329633,0.001665417,17.31156336,0.21796649,0.538664381
US,DC,2008,28660195000,580236,Industry,0.038602938,0.001467512,15.94471861,0.186901643,0.574010919
US,DC,2009,28532164000,592228,Industry,0.036686991,0.001436948,14.08767592,0.160413477,0.613658712
US,DC,2010,30337418000,605282,Industry,0.019005837,0.001445604,14.89545216,0.146390268,0.672769594
US,DC,2011,31043292000,620290,Industry,0.02586176,0.001473904,14.28981961,0.130658227,0.688739083
US,DC,2012,31856203000,635737,Industry,0.025706365,0.001456907,13.51809191,0.117352237,0.699046265
US,DC,2013,32742759000,651559,Industry,0.023207034,0.001379541,14.03689055,0.102922691,0.708891876
US,DC,2014,33910701000,663603,Industry,0.027501177,0.001326031,14.45223451,0.093970796,0.727400525
US,DC,2015,35440241000,677014,Industry,0.024472303,0.001373106,13.22201262,0.099232862,0.744938051
US,DC,2016,37123871000,687576,Industry,0.03297453,0.001413165,13.16147364,0.097852814,0.74989994
US,DC,2017,37255087000,697079,Industry,0.021107293,0.001550309,12.80747109,0.088179935,0.741859707
US,DC,2018,38546918000,704147,Industry,0.023402073,0.001321108,13.29802785,0.085988927,0.739767957
US,DC,1997,14800959000,567736,Land-Use Change and Forestry,-0.061007217,0.000113648,-50.46101175,0.035844136,0.513273076
US,DC,1998,15341732000,565230,Land-Use Change and Forestry,-0.060128418,0.000148464,-50.74422108,0.036246311,0.572520117
US,DC,1999,16243372000,570213,Land-Use Change and Forestry,-0.058274175,0.000307824,-50.32451381,0.037148395,0.694143232
US,DC,2000,16094689000,572046,Land-Use Change and Forestry,-0.061719092,0.000202323,-49.90718407,0.038374889,0.807937838
US,DC,2001,17549116000,574504,Land-Use Change and Forestry,-0.062579554,0.000253123,-49.62022731,0.039839555,0.831352311
US,DC,2002,19129987000,573158,Land-Use Change and Forestry,-0.062941026,0.000255522,-49.138286,0.039858768,0.793249102
US,DC,2003,19891320000,568502,Land-Use Change and Forestry,-0.059401184,0.000257936,-48.72962297,0.040803966,0.874321584
US,DC,2004,21945440000,567754,Land-Use Change and Forestry,-0.059043738,0.000207769,-48.17421477,0.041787455,0.807551139
US,DC,2005,23285267000,567136,Land-Use Change and Forestry,-0.059275833,0.000208981,-48.45763311,0.042957932,0.745997289
US,DC,2006,23956631000,570681,Land-Use Change and Forestry,-0.059234372,0.00145638,-48.77379666,0.043320175,0.695847272
US,DC,2007,26044878000,574404,Land-Use Change and Forestry,-0.058420628,0.001329914,-49.14280046,0.04489629,0.676768213
US,DC,2008,28660195000,580236,Land-Use Change and Forestry,-0.058200266,0.001412641,-49.36763248,0.045605171,0.651306161
US,DC,2009,28532164000,592228,Land-Use Change and Forestry,-0.060943888,0.001688895,-49.65303848,0.045733289,0.739211817
US,DC,2010,30337418000,605282,Land-Use Change and Forestry,-0.062365407,0.002733044,-49.92700426,0.045910884,0.806221162
US,DC,2011,31043292000,620290,Land-Use Change and Forestry,-0.062595897,0.002906961,-50.70619989,0.04665176,0.899062157
US,DC,2012,31856203000,635737,Land-Use Change and Forestry,-0.062908381,0.002809964,-51.62660418,0.046097129,1.003680825
US,DC,2013,32742759000,651559,Land-Use Change and Forestry,-0.06243975,0.002489018,-52.4890496,0.046867378,1.041627283
US,DC,2014,33910701000,663603,Land-Use Change and Forestry,-0.062723288,0.003042627,-53.12840093,0.047300569,1.034159232
US,DC,2015,35440241000,677014,Land-Use Change and Forestry,-0.063213585,0.003070281,-53.87906701,0.048933532,1.070804651
US,DC,2016,37123871000,687576,Land-Use Change and Forestry,-0.061671104,0.000293446,-53.17020064,0.049528402,1.095171035
US,DC,2017,37255087000,697079,Land-Use Change and Forestry,-0.060269165,0.000310813,-52.59416049,0.050464359,1.115242026
US,DC,2018,38546918000,704147,Land-Use Change and Forestry,-0.06044719,0.000439699,-51.89430668,0.051520576,1.124453133
US,DC,1997,14800959000,567736,Residential,0.993826096,1.095075057,7.228122915,24.33733965,2.239988585
US,DC,1998,15341732000,565230,Residential,0.83877911,1.093104383,7.881896587,25.57033233,2.721708129
US,DC,1999,16243372000,570213,Residential,0.871965582,1.121504938,7.260026383,23.96451216,3.195069795
US,DC,2000,16094689000,572046,Residential,0.950754681,1.159896122,6.762768124,24.70884241,3.466159523
US,DC,2001,17549116000,574504,Residential,0.807570433,1.153927286,6.380202294,23.94974278,3.854726838
US,DC,2002,19129987000,573158,Residential,0.936203105,1.151316656,8.714901688,23.13289448,4.106891565
US,DC,2003,19891320000,568502,Residential,0.994027651,1.221444342,7.384918855,24.8230157,4.378268959
US,DC,2004,21945440000,567754,Residential,0.961943191,1.307315087,7.646878329,23.87671948,4.573397097
US,DC,2005,23285267000,567136,Residential,0.935327438,1.395443667,7.903039832,22.89705269,4.716373822
US,DC,2006,23956631000,570681,Residential,0.701842134,1.405376756,7.765394654,25.09115472,4.845515649
US,DC,2007,26044878000,574404,Residential,0.824436839,1.400939109,7.569102681,22.74857493,4.994055194
US,DC,2008,28660195000,580236,Residential,0.785824903,1.41474484,6.668622803,23.78656971,5.188862533
US,DC,2009,28532164000,592228,Residential,0.817805198,1.393439404,6.751039262,23.01931898,5.460846219
US,DC,2010,30337418000,605282,Residential,0.825197054,1.378490073,7.189052991,24.31570926,5.797339115
US,DC,2011,31043292000,620290,Residential,0.684952374,1.342633143,7.132218707,23.11380109,6.179592928
US,DC,2012,31856203000,635737,Residential,0.695597427,1.340417122,8.321387637,23.07487261,6.416017302
US,DC,2013,32742759000,651559,Residential,0.785740871,1.339305086,6.731529655,23.51723535,6.513175151
US,DC,2014,33910701000,663603,Residential,0.850893994,1.256572656,5.974622128,20.79241141,6.538990747
US,DC,2015,35440241000,677014,Residential,0.829756312,1.243147563,7.052414961,25.49406864,6.568726487
US,DC,2016,37123871000,687576,Residential,0.640416119,1.236325103,7.855197483,27.39910806,6.707069692
US,DC,2017,37255087000,697079,Residential,0.665129829,1.239851643,6.943995849,26.68096803,6.799789805
US,DC,2018,38546918000,704147,Residential,0.773583632,1.257852981,6.845373078,25.62676075,6.806799328
US,DC,1997,14800959000,567736,Transportation,1.888614264,4.044509866,0.073104191,0.340382049,0.234026228
US,DC,1998,15341732000,565230,Transportation,1.82829974,3.991183352,0.103403782,0.315794126,0.275456299
US,DC,1999,16243372000,570213,Transportation,1.857997244,4.250738336,0.110619631,0.319621289,0.34952909
US,DC,2000,16094689000,572046,Transportation,1.934408847,4.509684478,0.11174587,0.304763557,0.505435698
US,DC,2001,17549116000,574504,Transportation,1.801309079,4.733884843,0.046527658,0.29896975,0.613134909
US,DC,2002,19129987000,573158,Transportation,1.699096465,4.915642414,0.070665258,0.304645377,0.718931341
US,DC,2003,19891320000,568502,Transportation,1.670023626,5.157407229,0.052844353,0.249439096,0.779591965
US,DC,2004,21945440000,567754,Transportation,1.747892426,5.361722477,0.058609067,0.241482324,0.863225987
US,DC,2005,23285267000,567136,Transportation,1.452164823,5.713686052,0.054891455,0.24062374,0.91423398
US,DC,2006,23956631000,570681,Transportation,1.292978057,5.94184813,0.046865147,0.204878961,0.968253663
US,DC,2007,26044878000,574404,Transportation,1.260435577,6.051440131,0.034776329,0.215204916,1.00859505
US,DC,2008,28660195000,580236,Transportation,1.101268503,6.280764345,0.054983524,0.230165003,1.038643612
US,DC,2009,28532164000,592228,Transportation,1.143336744,6.186164933,0.076906301,0.22553444,1.062801388
US,DC,2010,30337418000,605282,Transportation,1.072046859,6.462626435,0.080141456,0.212565105,1.095227913
US,DC,2011,31043292000,620290,Transportation,1.185334364,6.75956136,0.078667367,0.229232593,1.140814893
US,DC,2012,31856203000,635737,Transportation,1.052250824,7.327039494,0.078823177,0.186069782,1.199445596
US,DC,2013,32742759000,651559,Transportation,1.06047082,7.293430085,0.084347763,0.1842311,1.27575995
US,DC,2014,33910701000,663603,Transportation,1.156438062,7.290823424,0.052208226,0.162173952,1.362105163
US,DC,2015,35440241000,677014,Transportation,1.115627115,7.210556409,0.057054352,0.154729896,1.439100478
US,DC,2016,37123871000,687576,Transportation,1.178914244,7.488140079,0.058374939,0.150705403,1.46383181
US,DC,2017,37255087000,697079,Transportation,0.990573104,7.60326086,0.05909274,0.136764557,1.472616603
US,DC,2018,38546918000,704147,Transportation,1.108710173,7.812930146,0.060863915,0.129506796,1.481290055
US,DC,1997,14800959000,567736,Waste,0.058168916,0.004233655,0.017797866,0.105285103,1.065660447
US,DC,1998,15341732000,565230,Waste,0.057487829,0.004099706,0.016310636,0.102885739,1.090438801
US,DC,1999,16243372000,570213,Waste,0.057468917,0.004237698,0.014829546,0.076679725,1.105456232
US,DC,2000,16094689000,572046,Waste,0.06330694,0.004136291,0.015187544,0.080427909,1.175045877
US,DC,2001,17549116000,574504,Waste,0.063689678,0.004220366,0.015217755,0.076078247,1.403977671
US,DC,2002,19129987000,573158,Waste,0.063986452,0.004673799,0.013717678,0.080434674,1.575876682
US,DC,2003,19891320000,568502,Waste,0.063932343,0.005163081,0.013158339,0.113936372,1.713154159
US,DC,2004,21945440000,567754,Waste,0.064309184,0.004950243,0.01306948,0.079264105,1.773849287
US,DC,2005,23285267000,567136,Waste,0.064310963,0.005516503,0.007838917,0.075341882,1.98829372
US,DC,2006,23956631000,570681,Waste,0.064663937,0.005713093,0.006477348,0.073040793,2.030869982
US,DC,2007,26044878000,574404,Waste,0.064792702,0.00440593,0,0.071738341,1.956702206
US,DC,2008,28660195000,580236,Waste,0.064915054,0.004242628,0,0.069071999,2.063071591
US,DC,2009,28532164000,592228,Waste,0.065825704,0.004020572,6.86e-05,0.070720291,2.101029041
US,DC,2010,30337418000,605282,Waste,0.066437026,0.004310231,2.07e-05,0.072298144,2.154252039
US,DC,2011,31043292000,620290,Waste,0.067666821,0.011845648,0.008383399,0.073616606,2.199613057
US,DC,2012,31856203000,635737,Waste,0.069492332,0.011152879,0.000963076,0.075302553,2.267448367
US,DC,2013,32742759000,651559,Waste,0.071192506,0.011838904,0.00052992,0.075370253,2.368245549
US,DC,2014,33910701000,663603,Waste,0.072903754,0.012463955,0.000176337,0.071858587,2.48616014
US,DC,2015,35440241000,677014,Waste,0.074341167,0.006463396,0.000943277,0.058825258,2.628101271
US,DC,2016,37123871000,687576,Waste,0.075486073,0.006544025,0.00406448,0.068682713,2.784570138
US,DC,2017,37255087000,697079,Waste,0.076485207,0.006645202,0.003928357,0.067126877,2.81895065
US,DC,2018,38546918000,704147,Waste,0.077214648,0.006129468,0.000839528,0.066521944,2.920090798
US,FL,1997,142317000000,15186304,Agriculture,8.979100552,0.000850392,0.755129236,0.052837826,0.548673538
US,FL,1998,147761000000,15486559,Agriculture,8.800127509,0.000884991,0.435601933,0.055420213,0.527900426
US,FL,1999,159176000000,15759421,Agriculture,8.764401023,0.000860137,0.921743237,0.057173377,0.549452113
US,FL,2000,168100000000,16047515,Agriculture,8.621436899,0.000988678,0.3338543,0.038111271,0.606726907
US,FL,2001,179504000000,16356966,Agriculture,8.642980933,0.000990028,0.51416274,0.036292574,0.725610008
US,FL,2002,196626000000,16689370,Agriculture,8.393617122,0.000944032,0.318630822,0.037034674,0.980130661
US,FL,2003,211888000000,17004085,Agriculture,8.352049438,0.000865113,0.244557006,0.039666887,1.148372739
US,FL,2004,235074000000,17415318,Agriculture,8.343404698,0.000947692,0.308255539,0.031559568,1.303942664
US,FL,2005,259016000000,17842038,Agriculture,8.176657771,0.000966574,1.094707172,0.026800162,1.373453367
US,FL,2006,274981000000,18166990,Agriculture,8.219005082,0.000553038,0.272128351,0.029921641,1.512956013
US,FL,2007,290605000000,18367842,Agriculture,8.349308543,0.000538909,0.276610732,0.030228676,1.594559913
US,FL,2008,276369000000,18527305,Agriculture,7.860367291,0.000772567,0.238661117,0.032756124,1.653149793
US,FL,2009,275028000000,18652644,Agriculture,7.937690492,0.000970704,0.311796046,0.034664531,1.719013718
US,FL,2010,282499000000,18846143,Agriculture,8.065017807,0.001259129,0.280473252,0.035488021,1.756259069
US,FL,2011,284518000000,19055607,Agriculture,7.698617235,0.001309055,0.329264724,0.034888085,1.79458666
US,FL,2012,290315000000,19302016,Agriculture,7.589590754,0.00135615,0.331852225,0.022519589,1.826131163
US,FL,2013,304170000000,19551678,Agriculture,8.210243073,0.001300065,0.334604303,0.020804331,1.786726114
US,FL,2014,320495000000,19853880,Agriculture,8.143182281,0.001300869,0.278904463,0.022841837,1.918075005
US,FL,2015,345662000000,20219111,Agriculture,8.242513797,0.001213404,0.292077696,0.025702244,2.055001597
US,FL,2016,363341000000,20627237,Agriculture,7.777632372,0.001394787,0.345276536,0.032445814,2.199774082
US,FL,2017,378543000000,20977089,Agriculture,7.691654329,0.001331684,0.341167508,0.032958171,2.319564804
US,FL,2018,395362000000,21254926,Agriculture,7.632351626,0.001207856,0.379792544,0.031962503,2.367618969
US,FL,1997,142317000000,15186304,Bunker Fuels,0.019098738,0,0,0,0
US,FL,1998,147761000000,15486559,Bunker Fuels,0.035631611,0,7.319474017,29.35406191,0.181121221
US,FL,1999,159176000000,15759421,Bunker Fuels,0.01594623,0,6.03455822,27.93261374,0.175382175
US,FL,2000,168100000000,16047515,Bunker Fuels,0.018271559,0,6.983869448,28.57740523,0.181693297
US,FL,2001,179504000000,16356966,Bunker Fuels,0.009776308,0,7.006641297,31.45853097,0.220137683
US,FL,2002,196626000000,16689370,Bunker Fuels,0.008736936,0,7.237070518,28.92298454,0.261851614
US,FL,2003,211888000000,17004085,Bunker Fuels,0.017528509,0,7.503894793,28.2598006,0.364684264
US,FL,2004,235074000000,17415318,Bunker Fuels,0.036437611,0,7.775567562,29.59743284,0.432054026
US,FL,2005,259016000000,17842038,Bunker Fuels,0.022967344,0,7.713030724,28.06227351,0.491013668
US,FL,2006,274981000000,18166990,Bunker Fuels,0.038995727,0,7.540185714,28.74680715,0.520057395
US,FL,2007,290605000000,18367842,Bunker Fuels,0.040813208,0,7.637637885,27.8919012,0.526534002
US,FL,2008,276369000000,18527305,Bunker Fuels,0.046075509,0,7.756479521,27.00472801,0.494808813
US,FL,2009,275028000000,18652644,Bunker Fuels,0.037837701,0,7.751718738,28.48273494,0.472724464
US,FL,2010,282499000000,18846143,Bunker Fuels,0.037462528,0,8.323054289,27.30837304,0.462083269
US,FL,2011,284518000000,19055607,Bunker Fuels,0.037725962,0,7.635997098,26.16290167,0.481175865
US,FL,2012,290315000000,19302016,Bunker Fuels,0.03484628,0,7.913036949,28.23306195,0.495063058
US,FL,2013,304170000000,19551678,Bunker Fuels,0.03484628,0,7.85061293,25.70213432,0.509269597
US,FL,2014,320495000000,19853880,Bunker Fuels,0.03484628,0,7.824999139,26.46380995,0.53153933
US,FL,2015,345662000000,20219111,Bunker Fuels,0.03484628,0,7.805450892,25.51692528,0.55730036
US,FL,2016,363341000000,20627237,Bunker Fuels,0.03484628,0,7.603642393,26.61635603,0.59005334
US,FL,2017,378543000000,20977089,Bunker Fuels,0.03484628,0,7.412435232,25.16424085,0.626215011
US,FL,2018,395362000000,21254926,Bunker Fuels,0.03484628,0,7.310310315,25.03008104,0.657535715
US,FL,1997,142317000000,15186304,Commercial,3.658126093,0,6.215957648,28.93017603,0.70105207
US,FL,1998,147761000000,15486559,Commercial,3.57133042,0,0,0,0
US,FL,1999,159176000000,15759421,Commercial,3.655781018,0,0,2.504855878,0.676919203
US,FL,2000,168100000000,16047515,Commercial,4.832401266,0,0,2.679961976,0.687362254
US,FL,2001,179504000000,16356966,Commercial,4.925418228,0,0,2.833036394,0.701247079
US,FL,2002,196626000000,16689370,Commercial,5.036725983,0,0,2.980704166,0.75726368
US,FL,2003,211888000000,17004085,Commercial,4.979853832,0,0,3.081637373,0.876478887
US,FL,2004,235074000000,17415318,Commercial,5.884245705,0,0,3.132905834,1.186790568
US,FL,2005,259016000000,17842038,Commercial,5.68563195,0,0,3.186056481,1.40739484
US,FL,2006,274981000000,18166990,Commercial,5.205106207,0,0,3.213066197,1.604302831
US,FL,2007,290605000000,18367842,Commercial,4.703694375,0,0,3.197073396,1.724372304
US,FL,2008,276369000000,18527305,Commercial,4.81856163,0,0,3.087206913,1.897543866
US,FL,2009,275028000000,18652644,Commercial,4.843190876,0,0,2.97912145,2.000344161
US,FL,2010,282499000000,18846143,Commercial,5.313309942,0,0,2.771316069,2.074012937
US,FL,2011,284518000000,19055607,Commercial,4.750127435,0,0,2.533880945,2.202920216
US,FL,2012,290315000000,19302016,Commercial,4.709480115,0,0,2.350790563,2.287092503
US,FL,2013,304170000000,19551678,Commercial,5.170678504,0,0,2.194186153,2.340871617
US,FL,2014,320495000000,19853880,Commercial,5.297208331,0,0,2.033514611,2.408852425
US,FL,2015,345662000000,20219111,Commercial,6.735950414,0,0,1.756800197,2.496249313
US,FL,2016,363341000000,20627237,Commercial,7.233550331,0,0,1.557254961,2.619710897
US,FL,2017,378543000000,20977089,Commercial,6.851969665,0,0,1.357449515,2.763610752
US,FL,2018,395362000000,21254926,Commercial,6.986833188,0,0,1.143356134,2.948745286
US,FL,1997,142317000000,15186304,Electricity/Heat,106.3554032,0,0,0.537569521,3.159416581
US,FL,1998,147761000000,15486559,Electricity/Heat,116.8703727,0,0,0.507905839,3.166732811
US,FL,1999,159176000000,15759421,Electricity/Heat,113.1726651,0,0,0,0
US,FL,2000,168100000000,16047515,Electricity/Heat,115.4740723,0.018230643,0.113176253,0.338039007,0.481453701
US,FL,2001,179504000000,16356966,Electricity/Heat,116.4136707,0.018531548,0.116066659,0.343807434,0.459360676
US,FL,2002,196626000000,16689370,Electricity/Heat,119.0435756,0.018686826,0.112798167,0.349392448,0.487961893
US,FL,2003,211888000000,17004085,Electricity/Heat,123.8013932,0.018458073,0.204621881,0.352244573,0.588154437
US,FL,2004,235074000000,17415318,Electricity/Heat,124.1986501,0.017464601,0.232272408,0.360321334,0.778405195
US,FL,2005,259016000000,17842038,Electricity/Heat,124.8014291,0.018626944,0.227569554,0.357755071,1.18271678
US,FL,2006,274981000000,18166990,Electricity/Heat,121.6432852,0.019147059,0.051798273,0.362544553,1.460410254
US,FL,2007,290605000000,18367842,Electricity/Heat,122.78457,0.020100637,0.825855524,0.359622687,1.720378469
US,FL,2008,276369000000,18527305,Electricity/Heat,115.5803285,0.020093598,0.761565478,0.366055103,1.973678882
US,FL,2009,275028000000,18652644,Electricity/Heat,109.2755598,0.020918365,0.653674985,0.375487848,2.251346615
US,FL,2010,282499000000,18846143,Electricity/Heat,118.1869479,0.022193542,0.762999764,0.383364804,2.409647943
US,FL,2011,284518000000,19055607,Electricity/Heat,109.3933617,0.022966409,0.585322409,0.37859274,2.499251315
US,FL,2012,290315000000,19302016,Electricity/Heat,106.1542575,0.017799567,0.452460752,0.382218633,2.675779092
US,FL,2013,304170000000,19551678,Electricity/Heat,103.7567131,0.017765008,0.444731119,0.386632205,2.707503437
US,FL,2014,320495000000,19853880,Electricity/Heat,108.2302061,0.020834746,0.447557737,0.391341226,2.715464964
