,Country,State,Sector,Year,All GHG
6793,US,KS,Commercial,2002,2.455979446
6794,US,KS,Commercial,2003,2.433226891
6795,US,KS,Commercial,2004,2.341880097
6796,US,KS,Commercial,2005,1.812187243
6797,US,KS,Commercial,2006,1.706235345
6798,US,KS,Commercial,2007,1.865807964
6799,US,KS,Commercial,2008,2.114959649
6800,US,KS,Commercial,2009,2.02411422
6801,US,KS,Commercial,2010,1.977260127
6802,US,KS,Commercial,2011,1.962197981
6803,US,KS,Commercial,2012,1.633637882
6804,US,KS,Commercial,2013,2.025572126
6805,US,KS,Commercial,2014,2.24739149
6806,US,KS,Commercial,2015,2.527416936
6807,US,KS,Commercial,2016,2.391135979
6808,US,KS,Commercial,2017,2.406599372
6809,US,KS,Commercial,2018,2.645605998
6811,US,KS,Electricity/Heat,1990,27.24052798
6812,US,KS,Electricity/Heat,1991,27.37278059
6813,US,KS,Electricity/Heat,1992,24.75394074
6814,US,KS,Electricity/Heat,1993,30.06653322
6815,US,KS,Electricity/Heat,1994,30.10242767
6816,US,KS,Electricity/Heat,1995,29.05391007
6817,US,KS,Electricity/Heat,1996,33.35245378
6818,US,KS,Electricity/Heat,1997,31.09647836
6819,US,KS,Electricity/Heat,1998,30.74489427
6820,US,KS,Electricity/Heat,1999,32.6187073
6821,US,KS,Electricity/Heat,2000,35.6320494
6822,US,KS,Electricity/Heat,2001,34.46427082
6823,US,KS,Electricity/Heat,2002,37.64780437
6824,US,KS,Electricity/Heat,2003,37.47437499
6825,US,KS,Electricity/Heat,2004,36.7538126
6826,US,KS,Electricity/Heat,2005,36.53818254
6827,US,KS,Electricity/Heat,2006,34.65631537
6828,US,KS,Electricity/Heat,2007,38.0209361
6829,US,KS,Electricity/Heat,2008,35.88314416
6830,US,KS,Electricity/Heat,2009,34.85193491
6831,US,KS,Electricity/Heat,2010,34.93841929
6832,US,KS,Electricity/Heat,2011,33.76463584
6833,US,KS,Electricity/Heat,2012,30.25649683
6834,US,KS,Electricity/Heat,2013,31.55531658
6835,US,KS,Electricity/Heat,2014,30.25894818
6836,US,KS,Electricity/Heat,2015,26.06510533
6837,US,KS,Electricity/Heat,2016,24.51378757
6838,US,KS,Electricity/Heat,2017,21.14191674
6839,US,KS,Electricity/Heat,2018,22.57043929
6841,US,KS,Energy,1990,75.40128904
6842,US,KS,Energy,1991,74.52372933
6843,US,KS,Energy,1992,72.12468701
6844,US,KS,Energy,1993,78.6990236
6845,US,KS,Energy,1994,78.97075253
6846,US,KS,Energy,1995,77.34353331
6847,US,KS,Energy,1996,82.27651674
6848,US,KS,Energy,1997,78.97273384
6849,US,KS,Energy,1998,76.83439982
6850,US,KS,Energy,1999,78.86534724
6851,US,KS,Energy,2000,80.33341949
6852,US,KS,Energy,2001,76.40172953
6853,US,KS,Energy,2002,81.13120517
6854,US,KS,Energy,2003,83.46381376
6855,US,KS,Energy,2004,81.49614023
6856,US,KS,Energy,2005,78.19340328
6857,US,KS,Energy,2006,78.2637153
6858,US,KS,Energy,2007,84.23384899
6859,US,KS,Energy,2008,79.9949508
6860,US,KS,Energy,2009,78.8701758
6861,US,KS,Energy,2010,78.81555152
6862,US,KS,Energy,2011,77.69785795
6863,US,KS,Energy,2012,72.82911326
6864,US,KS,Energy,2013,76.42247198
6865,US,KS,Energy,2014,76.6678516
6866,US,KS,Energy,2015,70.86172649
6867,US,KS,Energy,2016,68.58248623
6868,US,KS,Energy,2017,64.85165361
6869,US,KS,Energy,2018,68.44494999
6871,US,KS,Fugitive Emissions,1990,4.722671526
6872,US,KS,Fugitive Emissions,1991,4.969329047
6873,US,KS,Fugitive Emissions,1992,5.040762271
6874,US,KS,Fugitive Emissions,1993,5.277879167
6875,US,KS,Fugitive Emissions,1994,5.273035033
6876,US,KS,Fugitive Emissions,1995,5.889166644
6877,US,KS,Fugitive Emissions,1996,5.773252199
6878,US,KS,Fugitive Emissions,1997,5.754294201
6879,US,KS,Fugitive Emissions,1998,5.566712804
6880,US,KS,Fugitive Emissions,1999,4.678837443
6881,US,KS,Fugitive Emissions,2000,4.20799669
6882,US,KS,Fugitive Emissions,2001,4.225167713
6883,US,KS,Fugitive Emissions,2002,4.58919663
6884,US,KS,Fugitive Emissions,2003,4.707615778
6885,US,KS,Fugitive Emissions,2004,4.89730926
6886,US,KS,Fugitive Emissions,2005,5.069804198
6887,US,KS,Fugitive Emissions,2006,5.34420703
6888,US,KS,Fugitive Emissions,2007,5.35544158
6889,US,KS,Fugitive Emissions,2008,4.979740715
6890,US,KS,Fugitive Emissions,2009,5.692596773
6891,US,KS,Fugitive Emissions,2010,5.885708144
6892,US,KS,Fugitive Emissions,2011,6.631255243
6893,US,KS,Fugitive Emissions,2012,6.449879191
6894,US,KS,Fugitive Emissions,2013,6.423390017
6895,US,KS,Fugitive Emissions,2014,6.398476352
6896,US,KS,Fugitive Emissions,2015,6.227108235
6897,US,KS,Fugitive Emissions,2016,5.910283698
6898,US,KS,Fugitive Emissions,2017,5.714204254
6899,US,KS,Fugitive Emissions,2018,5.447622868
6901,US,KS,Industrial Processes,1990,2.641447936
6902,US,KS,Industrial Processes,1991,2.681612299
6903,US,KS,Industrial Processes,1992,2.035149717
6904,US,KS,Industrial Processes,1993,2.83715324
6905,US,KS,Industrial Processes,1994,3.247920669
6906,US,KS,Industrial Processes,1995,3.380446977
6907,US,KS,Industrial Processes,1996,3.537224619
6908,US,KS,Industrial Processes,1997,3.54030338
6909,US,KS,Industrial Processes,1998,3.681905649
6910,US,KS,Industrial Processes,1999,3.769886723
6911,US,KS,Industrial Processes,2000,4.437427408
6912,US,KS,Industrial Processes,2001,3.974591493
6913,US,KS,Industrial Processes,2002,4.67993395
6914,US,KS,Industrial Processes,2003,3.495941796
6915,US,KS,Industrial Processes,2004,3.858755098
6916,US,KS,Industrial Processes,2005,4.047677637
6917,US,KS,Industrial Processes,2006,4.303358106
6918,US,KS,Industrial Processes,2007,4.215436961
6919,US,KS,Industrial Processes,2008,4.013913627
6920,US,KS,Industrial Processes,2009,3.754050493
6921,US,KS,Industrial Processes,2010,4.109389763
6922,US,KS,Industrial Processes,2011,4.196346837
6923,US,KS,Industrial Processes,2012,4.283907591
6924,US,KS,Industrial Processes,2013,4.376053588
6925,US,KS,Industrial Processes,2014,4.481835209
6926,US,KS,Industrial Processes,2015,4.526010399
6927,US,KS,Industrial Processes,2016,4.306720333
6928,US,KS,Industrial Processes,2017,4.38935086
6929,US,KS,Industrial Processes,2018,4.669042554
6931,US,KS,Industry,1990,15.91477516
6932,US,KS,Industry,1991,15.48350664
6933,US,KS,Industry,1992,16.37820992
6934,US,KS,Industry,1993,16.23974785
6935,US,KS,Industry,1994,18.18873552
6936,US,KS,Industry,1995,14.71692717
6937,US,KS,Industry,1996,14.67291849
6938,US,KS,Industry,1997,15.5717601
6939,US,KS,Industry,1998,13.88992956
6940,US,KS,Industry,1999,13.79050287
6941,US,KS,Industry,2000,13.79993234
6942,US,KS,Industry,2001,12.63637253
6943,US,KS,Industry,2002,13.39835959
6944,US,KS,Industry,2003,14.052804
6945,US,KS,Industry,2004,13.68347272
6946,US,KS,Industry,2005,12.26270682
6947,US,KS,Industry,2006,13.53284281
6948,US,KS,Industry,2007,15.22537823
6949,US,KS,Industry,2008,13.23192617
6950,US,KS,Industry,2009,11.96116862
6951,US,KS,Industry,2010,12.22962035
6952,US,KS,Industry,2011,12.24599064
6953,US,KS,Industry,2012,12.5240061
6954,US,KS,Industry,2013,12.34196214
6955,US,KS,Industry,2014,12.36106337
6956,US,KS,Industry,2015,12.88450045
6957,US,KS,Industry,2016,13.4261812
6958,US,KS,Industry,2017,13.77272777
6959,US,KS,Industry,2018,14.02172324
6961,US,KS,Land-Use Change and Forestry,1990,-7.095827748
6962,US,KS,Land-Use Change and Forestry,1991,-7.379171423
6963,US,KS,Land-Use Change and Forestry,1992,-6.96581348
6964,US,KS,Land-Use Change and Forestry,1993,-4.956913353
6965,US,KS,Land-Use Change and Forestry,1994,-6.59344679
6966,US,KS,Land-Use Change and Forestry,1995,-5.459177298
6967,US,KS,Land-Use Change and Forestry,1996,-6.766387594
6968,US,KS,Land-Use Change and Forestry,1997,-5.860505826
6969,US,KS,Land-Use Change and Forestry,1998,-6.254408995
6970,US,KS,Land-Use Change and Forestry,1999,-6.695482773
6971,US,KS,Land-Use Change and Forestry,2000,-8.233708462
6972,US,KS,Land-Use Change and Forestry,2001,-7.915501112
6973,US,KS,Land-Use Change and Forestry,2002,-8.450329817
6974,US,KS,Land-Use Change and Forestry,2003,-8.023660212
6975,US,KS,Land-Use Change and Forestry,2004,-7.805682601
6976,US,KS,Land-Use Change and Forestry,2005,-7.873179211
6977,US,KS,Land-Use Change and Forestry,2006,-8.55098161
6978,US,KS,Land-Use Change and Forestry,2007,-7.750414665
6979,US,KS,Land-Use Change and Forestry,2008,-7.493824856
6980,US,KS,Land-Use Change and Forestry,2009,-6.79537605
6981,US,KS,Land-Use Change and Forestry,2010,-5.942446837
6982,US,KS,Land-Use Change and Forestry,2011,-7.077698415
6983,US,KS,Land-Use Change and Forestry,2012,-7.416642732
6984,US,KS,Land-Use Change and Forestry,2013,-5.591749087
6985,US,KS,Land-Use Change and Forestry,2014,-4.667972671
6986,US,KS,Land-Use Change and Forestry,2015,-4.936602481
6987,US,KS,Land-Use Change and Forestry,2016,-6.012576091
6988,US,KS,Land-Use Change and Forestry,2017,-5.864069964
6989,US,KS,Land-Use Change and Forestry,2018,-5.451846152
6991,US,KS,Residential,1990,4.156729162
6992,US,KS,Residential,1991,4.416818679
6993,US,KS,Residential,1992,4.101687942
6994,US,KS,Residential,1993,4.809162359
6995,US,KS,Residential,1994,4.274961549
6996,US,KS,Residential,1995,4.483365215
6997,US,KS,Residential,1996,5.105873941
6998,US,KS,Residential,1997,4.354858251
6999,US,KS,Residential,1998,4.391064525
7000,US,KS,Residential,1999,4.631116634
7001,US,KS,Residential,2000,4.491460174
7002,US,KS,Residential,2001,4.280295779
7003,US,KS,Residential,2002,4.421376622
7004,US,KS,Residential,2003,4.451619732
7005,US,KS,Residential,2004,4.113071001
7006,US,KS,Residential,2005,4.077464596
7007,US,KS,Residential,2006,3.516951136
7008,US,KS,Residential,2007,3.955463852
7009,US,KS,Residential,2008,4.569097002
7010,US,KS,Residential,2009,4.514735067
7011,US,KS,Residential,2010,4.237185193
7012,US,KS,Residential,2011,4.109803221
7013,US,KS,Residential,2012,3.197137753
7014,US,KS,Residential,2013,4.210877212
7015,US,KS,Residential,2014,4.45693566
7016,US,KS,Residential,2015,3.754375229
7017,US,KS,Residential,2016,3.40286429
7018,US,KS,Residential,2017,3.400649357
7019,US,KS,Residential,2018,4.266741407
7021,US,KS,Total excluding LUCF,1990,105.6346129
7022,US,KS,Total excluding LUCF,1991,104.6532539
7023,US,KS,Total excluding LUCF,1992,102.529794
7024,US,KS,Total excluding LUCF,1993,111.662778
7025,US,KS,Total excluding LUCF,1994,111.6465868
7026,US,KS,Total excluding LUCF,1995,110.9695106
7027,US,KS,Total excluding LUCF,1996,118.1276724
7028,US,KS,Total excluding LUCF,1997,115.3609245
7029,US,KS,Total excluding LUCF,1998,113.6952549
7030,US,KS,Total excluding LUCF,1999,115.7533693
7031,US,KS,Total excluding LUCF,2000,116.9140843
7032,US,KS,Total excluding LUCF,2001,114.1007468
7033,US,KS,Total excluding LUCF,2002,118.6098943
7034,US,KS,Total excluding LUCF,2003,119.5623748
7035,US,KS,Total excluding LUCF,2004,120.5365211
7036,US,KS,Total excluding LUCF,2005,116.8502238
7037,US,KS,Total excluding LUCF,2006,116.3514216
7038,US,KS,Total excluding LUCF,2007,123.5897273
7039,US,KS,Total excluding LUCF,2008,118.9571953
7040,US,KS,Total excluding LUCF,2009,118.2203697
7041,US,KS,Total excluding LUCF,2010,116.8589061
7042,US,KS,Total excluding LUCF,2011,114.4604617
7043,US,KS,Total excluding LUCF,2012,108.7104182
7044,US,KS,Total excluding LUCF,2013,113.921606
7045,US,KS,Total excluding LUCF,2014,114.1073945
7046,US,KS,Total excluding LUCF,2015,109.2419129
7047,US,KS,Total excluding LUCF,2016,107.2978763
7048,US,KS,Total excluding LUCF,2017,103.2546048
7049,US,KS,Total excluding LUCF,2018,107.3644249
7051,US,KS,Total including LUCF,1990,98.53878516
7052,US,KS,Total including LUCF,1991,97.27408249
7053,US,KS,Total including LUCF,1992,95.56398053
7054,US,KS,Total including LUCF,1993,106.7058646
7055,US,KS,Total including LUCF,1994,105.05314
7056,US,KS,Total including LUCF,1995,105.5103333
7057,US,KS,Total including LUCF,1996,111.3612848
7058,US,KS,Total including LUCF,1997,109.5004187
7059,US,KS,Total including LUCF,1998,107.4408459
7060,US,KS,Total including LUCF,1999,109.0578866
7061,US,KS,Total including LUCF,2000,108.6803759
7062,US,KS,Total including LUCF,2001,106.1852457
7063,US,KS,Total including LUCF,2002,110.1595645
7064,US,KS,Total including LUCF,2003,111.5387146
7065,US,KS,Total including LUCF,2004,112.7308385
7066,US,KS,Total including LUCF,2005,108.9770446
7067,US,KS,Total including LUCF,2006,107.80044
7068,US,KS,Total including LUCF,2007,115.8393126
7069,US,KS,Total including LUCF,2008,111.4633705
7070,US,KS,Total including LUCF,2009,111.4249937
7071,US,KS,Total including LUCF,2010,110.9164593
7072,US,KS,Total including LUCF,2011,107.3827632
7073,US,KS,Total including LUCF,2012,101.2937754
7074,US,KS,Total including LUCF,2013,108.3298569
7075,US,KS,Total including LUCF,2014,109.4394218
7076,US,KS,Total including LUCF,2015,104.3053104
7077,US,KS,Total including LUCF,2016,101.2853002
7078,US,KS,Total including LUCF,2017,97.39053485
7079,US,KS,Total including LUCF,2018,101.9125787
7081,US,KS,Transportation,1990,20.12622323
7082,US,KS,Transportation,1991,18.87848945
7083,US,KS,Transportation,1992,18.70690121
7084,US,KS,Transportation,1993,18.96558289
7085,US,KS,Transportation,1994,18.02664083
7086,US,KS,Transportation,1995,19.96196569
7087,US,KS,Transportation,1996,19.83633861
7088,US,KS,Transportation,1997,19.64949043
7089,US,KS,Transportation,1998,19.68195088
7090,US,KS,Transportation,1999,20.73187824
7091,US,KS,Transportation,2000,19.65074867
7092,US,KS,Transportation,2001,18.33918473
7093,US,KS,Transportation,2002,18.61848852
7094,US,KS,Transportation,2003,20.34417237
7095,US,KS,Transportation,2004,19.70659455
7096,US,KS,Transportation,2005,18.43305788
7097,US,KS,Transportation,2006,19.50716361
7098,US,KS,Transportation,2007,19.81082127
7099,US,KS,Transportation,2008,19.2160831
7100,US,KS,Transportation,2009,19.82562621
7101,US,KS,Transportation,2010,19.54735842
7102,US,KS,Transportation,2011,18.98397502
7103,US,KS,Transportation,2012,18.7679555
7104,US,KS,Transportation,2013,19.8653539
7105,US,KS,Transportation,2014,20.94503655
7106,US,KS,Transportation,2015,19.40322031
7107,US,KS,Transportation,2016,18.93823349
7108,US,KS,Transportation,2017,18.41555613
7109,US,KS,Transportation,2018,19.49281718
7111,US,KS,Waste,1990,1.528969164
7112,US,KS,Waste,1991,1.56688794
7113,US,KS,Waste,1992,1.647729878
7114,US,KS,Waste,1993,1.723943012
7115,US,KS,Waste,1994,1.815394573
7116,US,KS,Waste,1995,1.936845305
7117,US,KS,Waste,1996,2.054108945
7118,US,KS,Waste,1997,2.19782176
7119,US,KS,Waste,1998,2.052183923
7120,US,KS,Waste,1999,2.092650158
7121,US,KS,Waste,2000,2.163348726
7122,US,KS,Waste,2001,1.572598239
7123,US,KS,Waste,2002,1.79774066
7124,US,KS,Waste,2003,2.14094724
7125,US,KS,Waste,2004,2.392695843
7126,US,KS,Waste,2005,2.427735687
7127,US,KS,Waste,2006,2.443066174
7128,US,KS,Waste,2007,2.500293136
7129,US,KS,Waste,2008,2.340484335
7130,US,KS,Waste,2009,2.355726901
7131,US,KS,Waste,2010,2.029904302
7132,US,KS,Waste,2011,2.00921695
7133,US,KS,Waste,2012,1.957262895
7134,US,KS,Waste,2013,2.152065815
7135,US,KS,Waste,2014,2.131792818
7136,US,KS,Waste,2015,2.118382062
7137,US,KS,Waste,2016,2.106283121
7138,US,KS,Waste,2017,1.941639912
7139,US,KS,Waste,2018,1.676266031
7141,US,KY,Agriculture,1990,10.82275943
7142,US,KY,Agriculture,1991,10.79330992
7143,US,KY,Agriculture,1992,11.00971069
7144,US,KY,Agriculture,1993,11.54781656
7145,US,KY,Agriculture,1994,10.82913317
7146,US,KY,Agriculture,1995,11.20849092
7147,US,KY,Agriculture,1996,11.37322611
7148,US,KY,Agriculture,1997,10.76544264
7149,US,KY,Agriculture,1998,10.72911832
7150,US,KY,Agriculture,1999,9.962746526
7151,US,KY,Agriculture,2000,9.784470227
7152,US,KY,Agriculture,2001,10.37828587
7153,US,KY,Agriculture,2002,10.25223522
7154,US,KY,Agriculture,2003,10.97353514
7155,US,KY,Agriculture,2004,11.00546339
7156,US,KY,Agriculture,2005,10.40569743
7157,US,KY,Agriculture,2006,10.88545352
7158,US,KY,Agriculture,2007,10.89166591
7159,US,KY,Agriculture,2008,10.88304785
7160,US,KY,Agriculture,2009,11.04583202
7161,US,KY,Agriculture,2010,10.43024527
7162,US,KY,Agriculture,2011,10.450815
7163,US,KY,Agriculture,2012,10.03020297
7164,US,KY,Agriculture,2013,11.73841946
7165,US,KY,Agriculture,2014,11.31050476
7166,US,KY,Agriculture,2015,11.38255262
7167,US,KY,Agriculture,2016,11.00983687
7168,US,KY,Agriculture,2017,11.09962859
7169,US,KY,Agriculture,2018,11.07660356
7171,US,KY,Bunker Fuels,1990,0.0
7172,US,KY,Bunker Fuels,1991,0.0
7173,US,KY,Bunker Fuels,1992,0.0
7174,US,KY,Bunker Fuels,1993,0.0
7175,US,KY,Bunker Fuels,1994,0.0
7176,US,KY,Bunker Fuels,1995,0.0
7177,US,KY,Bunker Fuels,1996,0.0
7178,US,KY,Bunker Fuels,1997,0.0
7179,US,KY,Bunker Fuels,1998,0.0
7180,US,KY,Bunker Fuels,1999,0.0
7181,US,KY,Bunker Fuels,2000,0.0
7182,US,KY,Bunker Fuels,2001,0.0
7183,US,KY,Bunker Fuels,2002,0.0
7184,US,KY,Bunker Fuels,2003,0.0
7185,US,KY,Bunker Fuels,2004,0.0
7186,US,KY,Bunker Fuels,2005,0.0
7187,US,KY,Bunker Fuels,2006,0.0
7188,US,KY,Bunker Fuels,2007,0.0
7189,US,KY,Bunker Fuels,2008,0.0
7190,US,KY,Bunker Fuels,2009,0.0
7191,US,KY,Bunker Fuels,2010,0.0
7192,US,KY,Bunker Fuels,2011,0.0
7193,US,KY,Bunker Fuels,2012,0.0
7194,US,KY,Bunker Fuels,2013,0.0
7195,US,KY,Bunker Fuels,2014,0.0
7196,US,KY,Bunker Fuels,2015,0.0
7197,US,KY,Bunker Fuels,2016,0.0
7198,US,KY,Bunker Fuels,2017,0.0
7199,US,KY,Bunker Fuels,2018,0.0
7201,US,KY,Commercial,1990,2.65340351
7202,US,KY,Commercial,1991,2.797750461
7203,US,KY,Commercial,1992,2.993531924
7204,US,KY,Commercial,1993,3.057150583
7205,US,KY,Commercial,1994,3.17702792
7206,US,KY,Commercial,1995,3.162254218
7207,US,KY,Commercial,1996,3.229908506
7208,US,KY,Commercial,1997,3.430438469
7209,US,KY,Commercial,1998,2.917094499
7210,US,KY,Commercial,1999,3.467790075
7211,US,KY,Commercial,2000,3.193296165
7212,US,KY,Commercial,2001,3.004484478
7213,US,KY,Commercial,2002,3.071942451
7214,US,KY,Commercial,2003,2.98371062
7215,US,KY,Commercial,2004,3.076301389
7216,US,KY,Commercial,2005,3.068368193
7217,US,KY,Commercial,2006,2.481369614
7218,US,KY,Commercial,2007,2.525500021
7219,US,KY,Commercial,2008,2.575090214
7220,US,KY,Commercial,2009,2.373656942
7221,US,KY,Commercial,2010,2.384254881
7222,US,KY,Commercial,2011,2.328460375
7223,US,KY,Commercial,2012,2.069031007
7224,US,KY,Commercial,2013,2.417174725
7225,US,KY,Commercial,2014,2.575294417
7226,US,KY,Commercial,2015,2.59611901
7227,US,KY,Commercial,2016,2.734859946
7228,US,KY,Commercial,2017,2.49854909
7229,US,KY,Commercial,2018,2.884326868
7231,US,KY,Electricity/Heat,1990,66.4285435
7232,US,KY,Electricity/Heat,1991,67.57629624
7233,US,KY,Electricity/Heat,1992,68.62035531
7234,US,KY,Electricity/Heat,1993,76.82491892
7235,US,KY,Electricity/Heat,1994,75.27511895
7236,US,KY,Electricity/Heat,1995,77.65473842
7237,US,KY,Electricity/Heat,1996,79.99720256
7238,US,KY,Electricity/Heat,1997,82.93051372
7239,US,KY,Electricity/Heat,1998,82.6095956
7240,US,KY,Electricity/Heat,1999,85.03966075
7241,US,KY,Electricity/Heat,2000,86.66483253
7242,US,KY,Electricity/Heat,2001,87.66863056
7243,US,KY,Electricity/Heat,2002,87.38113618
7244,US,KY,Electricity/Heat,2003,85.51613512
7245,US,KY,Electricity/Heat,2004,87.29289232
7246,US,KY,Electricity/Heat,2005,90.40634841
7247,US,KY,Electricity/Heat,2006,93.26053617
7248,US,KY,Electricity/Heat,2007,92.49729282
7249,US,KY,Electricity/Heat,2008,93.16886548
7250,US,KY,Electricity/Heat,2009,85.32399119
7251,US,KY,Electricity/Heat,2010,92.23300249
7252,US,KY,Electricity/Heat,2011,91.68146784
7253,US,KY,Electricity/Heat,2012,84.75900236
7254,US,KY,Electricity/Heat,2013,84.36143588
7255,US,KY,Electricity/Heat,2014,84.73879777
7256,US,KY,Electricity/Heat,2015,75.20129295
7257,US,KY,Electricity/Heat,2016,71.22434793
7258,US,KY,Electricity/Heat,2017,62.14319719
7259,US,KY,Electricity/Heat,2018,65.15356795
7261,US,KY,Energy,1990,127.8675611
7262,US,KY,Energy,1991,127.4715846
7263,US,KY,Energy,1992,131.5362222
7264,US,KY,Energy,1993,142.7423676
7265,US,KY,Energy,1994,140.9444715
7266,US,KY,Energy,1995,145.8539208
7267,US,KY,Energy,1996,146.6704365
7268,US,KY,Energy,1997,151.5876181
7269,US,KY,Energy,1998,149.14002
7270,US,KY,Energy,1999,153.1829323
7271,US,KY,Energy,2000,153.3987767
7272,US,KY,Energy,2001,157.1115325
7273,US,KY,Energy,2002,157.0200666
7274,US,KY,Energy,2003,152.5747057
7275,US,KY,Energy,2004,159.2026168
7276,US,KY,Energy,2005,160.7758771
7277,US,KY,Energy,2006,164.5959398
7278,US,KY,Energy,2007,164.3441464
7279,US,KY,Energy,2008,162.1013614
7280,US,KY,Energy,2009,153.5312566
7281,US,KY,Energy,2010,159.710073
7282,US,KY,Energy,2011,156.2264084
7283,US,KY,Energy,2012,144.5920163
7284,US,KY,Energy,2013,144.4576771
7285,US,KY,Energy,2014,145.691644
7286,US,KY,Energy,2015,136.1902049
7287,US,KY,Energy,2016,131.3089617
7288,US,KY,Energy,2017,119.2424087
7289,US,KY,Energy,2018,125.2725078
7291,US,KY,Fugitive Emissions,1990,7.116285085
7292,US,KY,Fugitive Emissions,1991,6.635910692
7293,US,KY,Fugitive Emissions,1992,6.918655839
7294,US,KY,Fugitive Emissions,1993,7.499502376
7295,US,KY,Fugitive Emissions,1994,7.746856845
7296,US,KY,Fugitive Emissions,1995,7.415397501
7297,US,KY,Fugitive Emissions,1996,6.822216932
7298,US,KY,Fugitive Emissions,1997,7.467488388
7299,US,KY,Fugitive Emissions,1998,7.310542724
7300,US,KY,Fugitive Emissions,1999,6.992803251
7301,US,KY,Fugitive Emissions,2000,6.762696424
7302,US,KY,Fugitive Emissions,2001,6.909385994
7303,US,KY,Fugitive Emissions,2002,6.585268363
7304,US,KY,Fugitive Emissions,2003,6.099544126
7305,US,KY,Fugitive Emissions,2004,6.10584161
7306,US,KY,Fugitive Emissions,2005,5.920291193
7307,US,KY,Fugitive Emissions,2006,7.123014953
7308,US,KY,Fugitive Emissions,2007,7.15740403
7309,US,KY,Fugitive Emissions,2008,7.709473462
7310,US,KY,Fugitive Emissions,2009,8.691698606
7311,US,KY,Fugitive Emissions,2010,8.79212151
7312,US,KY,Fugitive Emissions,2011,7.492098308
7313,US,KY,Fugitive Emissions,2012,6.235486244
7314,US,KY,Fugitive Emissions,2013,6.502795566
7315,US,KY,Fugitive Emissions,2014,6.945132181
7316,US,KY,Fugitive Emissions,2015,5.923062651
7317,US,KY,Fugitive Emissions,2016,5.079698132
7318,US,KY,Fugitive Emissions,2017,3.119233994
7319,US,KY,Fugitive Emissions,2018,3.062905434
7321,US,KY,Industrial Processes,1990,2.47995636
7322,US,KY,Industrial Processes,1991,2.460424221
7323,US,KY,Industrial Processes,1992,2.469360295
7324,US,KY,Industrial Processes,1993,2.64513115
7325,US,KY,Industrial Processes,1994,3.209263985
7326,US,KY,Industrial Processes,1995,3.354373715
7327,US,KY,Industrial Processes,1996,3.569040119
7328,US,KY,Industrial Processes,1997,6.127094973
7329,US,KY,Industrial Processes,1998,6.321745205
7330,US,KY,Industrial Processes,1999,6.389534308
7331,US,KY,Industrial Processes,2000,6.319868267
7332,US,KY,Industrial Processes,2001,6.049344878
7333,US,KY,Industrial Processes,2002,6.52702994
7334,US,KY,Industrial Processes,2003,6.692582948
7335,US,KY,Industrial Processes,2004,6.879044653
7336,US,KY,Industrial Processes,2005,6.905778163
7337,US,KY,Industrial Processes,2006,7.0481786
7338,US,KY,Industrial Processes,2007,7.186608229
7339,US,KY,Industrial Processes,2008,7.131241511
7340,US,KY,Industrial Processes,2009,5.88761649
7341,US,KY,Industrial Processes,2010,7.183682942
7342,US,KY,Industrial Processes,2011,7.582103439
7343,US,KY,Industrial Processes,2012,8.070095892
7344,US,KY,Industrial Processes,2013,8.196722439
7345,US,KY,Industrial Processes,2014,8.477458313
7346,US,KY,Industrial Processes,2015,8.418445308
7347,US,KY,Industrial Processes,2016,8.009975949
7348,US,KY,Industrial Processes,2017,7.908390631
7349,US,KY,Industrial Processes,2018,7.926138685
7351,US,KY,Industry,1990,19.90440967
7352,US,KY,Industry,1991,18.31121546
7353,US,KY,Industry,1992,19.33536268
7354,US,KY,Industry,1993,20.02777426
7355,US,KY,Industry,1994,19.89542976
7356,US,KY,Industry,1995,21.3700129
7357,US,KY,Industry,1996,21.87531145
7358,US,KY,Industry,1997,20.91396932
7359,US,KY,Industry,1998,20.26047476
7360,US,KY,Industry,1999,20.16287684
7361,US,KY,Industry,2000,19.16792302
7362,US,KY,Industry,2001,22.2714109
7363,US,KY,Industry,2002,21.6498563
7364,US,KY,Industry,2003,20.85876737
7365,US,KY,Industry,2004,23.26841993
7366,US,KY,Industry,2005,23.0073989
7367,US,KY,Industry,2006,24.26171064
7368,US,KY,Industry,2007,23.20177297
7369,US,KY,Industry,2008,22.48952342
7370,US,KY,Industry,2009,20.67624803
7371,US,KY,Industry,2010,19.32255407
7372,US,KY,Industry,2011,18.61911918
7373,US,KY,Industry,2012,17.63990137
7374,US,KY,Industry,2013,17.05462797
7375,US,KY,Industry,2014,16.17330016
7376,US,KY,Industry,2015,16.91581314
7377,US,KY,Industry,2016,16.70762039
7378,US,KY,Industry,2017,15.83935157
7379,US,KY,Industry,2018,16.19875184
7381,US,KY,Land-Use Change and Forestry,1990,-22.36873069
7382,US,KY,Land-Use Change and Forestry,1991,-22.42769453
7383,US,KY,Land-Use Change and Forestry,1992,-22.1441461
7384,US,KY,Land-Use Change and Forestry,1993,-24.73801622
7385,US,KY,Land-Use Change and Forestry,1994,-25.43650274
7386,US,KY,Land-Use Change and Forestry,1995,-24.71020369
7387,US,KY,Land-Use Change and Forestry,1996,-25.23410442
7388,US,KY,Land-Use Change and Forestry,1997,-24.67012466
7389,US,KY,Land-Use Change and Forestry,1998,-24.62617899
7390,US,KY,Land-Use Change and Forestry,1999,-24.62140365
7391,US,KY,Land-Use Change and Forestry,2000,-25.17702474
7392,US,KY,Land-Use Change and Forestry,2001,-24.77465381
