,Country,State,Sector,Year,All GHG,CH4,CO2,N2O,F-Gas
10296,US,NH,Industry,1991,0.811573681,0.281114302,0.0,104.4609103,0.0
10297,US,NH,Industry,1992,1.11861143,0.270346972,0.0,97.89493388,0.0
10298,US,NH,Industry,1993,1.351561691,0.256798456,0.0,92.84185738,0.0
10299,US,NH,Industry,1994,1.14583928,0.248143597,0.0,98.87646171,0.0
10300,US,NH,Industry,1995,1.059008342,0.136971901,0.0,103.3353165,0.0
10301,US,NH,Industry,1996,1.04426478,0.140121175,0.0,105.996985,0.0
10302,US,NH,Industry,1997,1.004197195,0.143183351,0.0,107.0855065,0.0
10303,US,NH,Industry,1998,0.97251805,0.145888883,0.0,110.4038065,0.0
10304,US,NH,Industry,1999,0.965064877,0.148163536,0.0,114.7979813,0.0
10305,US,NH,Industry,2000,1.205790397,0.150100696,0.0,118.5860363,0.0
10306,US,NH,Industry,2001,1.228963485,0.151457193,0.0,122.2004625,0.0
10307,US,NH,Industry,2002,1.11295753,0.152499784,0.0,129.9599163,0.0
10308,US,NH,Industry,2003,1.116208421,0.153054683,0.0,130.1714816,0.0
10309,US,NH,Industry,2004,1.136441901,0.15245879,0.0,130.2953337,0.0
10310,US,NH,Industry,2005,0.988903758,0.151860313,0.0,155.5398755,0.0
10311,US,NH,Industry,2006,1.11416029,0.151394658,0.0,156.8245627,0.0
10312,US,NH,Industry,2007,0.882357065,0.150911993,0.0,162.2064475,0.0
10313,US,NH,Industry,2008,0.828955145,0.15050453,0.0,167.0485621,0.0
10314,US,NH,Industry,2009,0.757059004,0.150085388,0.0,164.3232151,0.0
10315,US,NH,Industry,2010,0.753267626,0.149760174,0.0,157.7613951,0.0
10316,US,NH,Industry,2011,0.73618252,0.149344937,0.0,157.3021714,0.0
10317,US,NH,Industry,2012,0.678315635,0.149247777,0.0,159.9502585,0.0
10318,US,NH,Industry,2013,0.791199766,0.0,0.0,0.0,0.0
10319,US,NH,Industry,2014,0.831748849,1.25,2.761700238,3.794392135,0.0
10320,US,NH,Industry,2015,0.771647452,1.15,2.78130576,3.630392291,0.0
10321,US,NH,Industry,2016,0.745194648,1.175,2.890627548,3.746064569,0.0
10322,US,NH,Industry,2017,0.784673751,1.25,2.846676232,3.377653111,0.0
10323,US,NH,Industry,2018,0.822675072,1.2,3.140989707,3.507522027,0.0
10324,US,NH,Land-Use Change and Forestry,1990,-7.20639678,1.2,3.237976813,3.554047799,0.0
10325,US,NH,Land-Use Change and Forestry,1991,-7.190876812,1.2,3.271405543,3.655188642,0.0
10326,US,NH,Land-Use Change and Forestry,1992,-7.16729312,1.2,3.83186105,4.080753437,0.0
10327,US,NH,Land-Use Change and Forestry,1993,-8.104424669,1.175,3.969878604,3.441805964,0.0
10328,US,NH,Land-Use Change and Forestry,1994,-8.100911059,1.15,3.942424182,3.428059955,0.0
10329,US,NH,Land-Use Change and Forestry,1995,-8.050474186,1.175,3.539784758,3.476066847,0.0
10330,US,NH,Land-Use Change and Forestry,1996,-8.043082575,1.175,2.703113677,3.290464426,0.0
10331,US,NH,Land-Use Change and Forestry,1997,-8.009438493,1.125,3.018853621,3.189964451,0.0
10332,US,NH,Land-Use Change and Forestry,1998,-7.995536047,1.125,2.772566506,3.186832118,0.0
10333,US,NH,Land-Use Change and Forestry,1999,-7.991269543,1.15,3.092398418,3.375185329,0.0
10334,US,NH,Land-Use Change and Forestry,2000,-8.008537657,1.15,2.922820401,3.277188138,0.0
10335,US,NH,Land-Use Change and Forestry,2001,-7.98432666,1.1,3.078420191,3.298587321,0.0
10336,US,NH,Land-Use Change and Forestry,2002,-7.975418968,1.1,3.346855318,3.177912888,0.0
10337,US,NH,Land-Use Change and Forestry,2003,-7.941910813,1.05,3.078011239,2.988916037,0.0
10338,US,NH,Land-Use Change and Forestry,2004,-7.921148145,1.025,2.830813228,2.603458451,0.0
10339,US,NH,Land-Use Change and Forestry,2005,-7.903409157,1.025,3.178760635,2.95330361,0.0
10340,US,NH,Land-Use Change and Forestry,2006,-7.895825266,1.025,3.418963789,2.972505025,0.0
10341,US,NH,Land-Use Change and Forestry,2007,-7.862841137,1.0,3.531997017,3.00647238,0.0
10342,US,NH,Land-Use Change and Forestry,2008,-7.838857246,0.925,3.647684405,3.039656102,0.0
10343,US,NH,Land-Use Change and Forestry,2009,-7.828880328,0.95,3.763912611,2.998936943,0.0
10344,US,NH,Land-Use Change and Forestry,2010,-7.811703915,0.95,3.715532001,2.936115155,0.0
10345,US,NH,Land-Use Change and Forestry,2011,-7.828770001,0.925,3.381458427,2.935796026,0.0
10346,US,NH,Land-Use Change and Forestry,2012,-7.832371597,0.9,3.429272226,2.893808329,0.0
10347,US,NH,Land-Use Change and Forestry,2013,-7.794583781,0.925,3.745756168,2.892471321,0.0
10348,US,NH,Land-Use Change and Forestry,2014,-7.717105758,0.0,0.0,0.0,0.0
10349,US,NH,Land-Use Change and Forestry,2015,-7.664482671,0.0085714,23.2205765,1.043308263,0.0
10350,US,NH,Land-Use Change and Forestry,2016,-7.626994723,0.008669287,20.93494855,1.074693978,0.0
10351,US,NH,Land-Use Change and Forestry,2017,-7.56580699,0.009414109,22.13839936,1.118380834,0.0
10352,US,NH,Land-Use Change and Forestry,2018,-7.503073422,0.013883895,23.36169133,1.025894439,0.0
10353,US,NH,Residential,1990,2.487588776,0.01319601,22.63875069,0.983435876,0.0
10354,US,NH,Residential,1991,2.486895848,0.01348872,22.8432808,0.975871403,0.0
10355,US,NH,Residential,1992,2.601309755,0.013906596,22.03730057,1.028609687,0.0
10356,US,NH,Residential,1993,2.590539218,0.013395442,22.61164298,0.883044069,0.0
10357,US,NH,Residential,1994,2.64848024,0.013086585,20.57406824,0.794280978,0.0
10358,US,NH,Residential,1995,2.777779655,0.014190197,19.82982558,0.839983611,0.0
10359,US,NH,Residential,1996,2.953020271,0.013352201,18.88568352,0.895104394,0.0
10360,US,NH,Residential,1997,2.922917377,0.010530218,17.88009633,0.833629351,0.0
10361,US,NH,Residential,1998,2.844863598,0.010544403,17.53592643,0.830392502,0.0
10362,US,NH,Residential,1999,2.869261255,0.010805046,19.33918265,0.875125559,0.0
10363,US,NH,Residential,2000,2.936627784,0.010737602,19.84299379,0.875049697,0.0
10364,US,NH,Residential,2001,2.861051616,0.008920624,20.15166968,0.881221402,0.0
10365,US,NH,Residential,2002,2.670496107,0.008919403,21.72285708,0.771845422,0.0
10366,US,NH,Residential,2003,3.30591445,0.008646078,21.32213086,0.832495789,0.0
10367,US,NH,Residential,2004,3.397500535,0.00918079,22.32628004,0.903616827,0.0
10368,US,NH,Residential,2005,3.19102364,0.007967623,19.4646561,0.909027961,0.0
10369,US,NH,Residential,2006,2.805153007,0.008451825,20.40357081,0.943458938,0.0
10370,US,NH,Residential,2007,2.803001799,0.007895294,20.94026939,0.907630669,0.0
10371,US,NH,Residential,2008,2.753283595,0.007358266,21.74543695,0.768402733,0.0
10372,US,NH,Residential,2009,2.608785976,0.008076462,21.8489475,0.95448967,0.0
10373,US,NH,Residential,2010,2.332374269,0.008614861,22.74621981,0.981261942,0.0
10374,US,NH,Residential,2011,2.442742253,0.007706142,22.29936423,0.889102257,0.0
10375,US,NH,Residential,2012,1.999733731,0.007936458,23.25872923,0.778929863,0.0
10376,US,NH,Residential,2013,2.381788927,0.007617595,24.70924225,0.760257469,0.0
10377,US,NH,Residential,2014,2.81386884,0.008040791,25.32641907,0.907901843,0.0
10378,US,NH,Residential,2015,2.852917969,0.0,0.0,0.0,0.0
10379,US,NH,Residential,2016,2.630944934,0.006000682,-10.47776916,421.9021591,0.0
10380,US,NH,Residential,2017,2.88788412,0.006167649,-11.05614239,414.5451085,0.0
10381,US,NH,Residential,2018,3.146267617,0.00593174,-10.8026831,417.2769289,0.0
10382,US,NH,Transportation,1990,5.548117944,0.0,93.15432244,7.800121819,0.0
10383,US,NH,Transportation,1991,5.660431498,0.0,96.29567919,7.993327367,0.0
10384,US,NH,Transportation,1992,5.64189597,0.0,99.45886411,8.075487089,0.0
10385,US,NH,Transportation,1993,5.740865741,0.0,97.94580281,8.277927297,0.0
10386,US,NH,Transportation,1994,5.876234548,0.0,99.07793704,8.28692694,0.0
10387,US,NH,Transportation,1995,6.124119057,0.0,101.8356947,8.405128872,0.0
10388,US,NH,Transportation,1996,6.293410666,0.0,103.7592993,8.380587748,0.0
10389,US,NH,Transportation,1997,6.611155367,0.0,101.2757842,8.531846047,0.0
10390,US,NH,Transportation,1998,7.237587664,0.0,100.2914694,8.719100896,0.0
10391,US,NH,Transportation,1999,7.478483932,0.0,103.5045031,9.020078588,0.0
10392,US,NH,Transportation,2000,7.61128622,0.0,103.900875,9.005106837,0.0
10393,US,NH,Transportation,2001,7.612846641,0.0,104.1610012,9.179146286,0.0
10394,US,NH,Transportation,2002,8.445770682,0.0,106.335301,9.340658834,0.0
10395,US,NH,Transportation,2003,7.897494178,0.0,102.5067358,9.512500942,0.0
10396,US,NH,Transportation,2004,8.066219506,0.0,108.9936205,9.429313317,0.0
10397,US,NH,Transportation,2005,7.595319528,0.0,111.9009358,9.568976622,0.0
10398,US,NH,Transportation,2006,7.47504491,0.0,112.6876972,9.590830122,0.0
10399,US,NH,Transportation,2007,7.54616945,0.0,115.0368505,9.532581954,0.0
10400,US,NH,Transportation,2008,7.302624043,0.0,108.9627331,9.381397008,0.0
10401,US,NH,Transportation,2009,7.197419884,0.0,109.1131088,9.457461835,0.0
10402,US,NH,Transportation,2010,7.116959056,0.0,111.0240461,9.338837565,0.0
10403,US,NH,Transportation,2011,6.953214617,0.0,108.4520935,9.491542371,0.0
10404,US,NH,Transportation,2012,6.715006617,0.0,107.3071173,9.551525463,0.0
10405,US,NH,Transportation,2013,6.777473666,0.0,108.5451712,9.827472243,0.0
10406,US,NH,Transportation,2014,6.841680061,0.0,104.8174318,9.900806605,0.0
10407,US,NH,Transportation,2015,6.822914496,0.0,100.8132528,9.974368294,0.0
10408,US,NH,Transportation,2016,6.831691122,0.0,97.76026312,10.03603455,0.0
10409,US,NH,Transportation,2017,6.921462672,0.0,102.1390045,10.08638185,0.0
10410,US,NH,Transportation,2018,6.974555669,0.0,0.0,0.0,0.0
10411,US,NH,Waste,1990,0.670635233,0.063579059,23.91414643,1.49,0.0
10412,US,NH,Waste,1991,0.698144287,0.064912714,24.50692988,1.49,0.0
10413,US,NH,Waste,1992,0.64222041,0.065581796,26.44667869,1.49,0.0
10414,US,NH,Waste,1993,0.631438174,0.067070401,25.59439908,1.788,0.0
10415,US,NH,Waste,1994,0.647447418,0.067539657,26.43068553,1.49,0.0
10416,US,NH,Waste,1995,0.597220761,0.070787768,25.20730199,1.788,0.0
10417,US,NH,Waste,1996,0.678524488,0.076802643,26.75471047,1.49,0.0
10418,US,NH,Waste,1997,0.47144091,0.080101235,26.45870808,1.788,0.0
10419,US,NH,Waste,1998,0.496000681,0.075113813,27.03281309,1.788,0.0
10420,US,NH,Waste,1999,0.362765014,0.064830774,28.30402314,1.49,0.0
10421,US,NH,Waste,2000,0.322277112,0.063446516,30.25428792,1.49,0.0
10422,US,NH,Waste,2001,0.297618571,0.054162555,33.11613713,1.49,0.0
10423,US,NH,Waste,2002,0.366236072,0.060989968,30.94995797,1.49,0.0
10424,US,NH,Waste,2003,0.46072662,0.060722104,31.49409729,1.49,0.0
10425,US,NH,Waste,2004,0.53653012,0.062456555,29.04203268,1.49,0.0
10426,US,NH,Waste,2005,0.545682959,0.06019221,30.70755702,1.49,0.0
10427,US,NH,Waste,2006,0.527802604,0.06293529,31.60622263,1.49,0.0
10428,US,NH,Waste,2007,0.533196192,0.06041471,32.1963138,1.49,0.0
10429,US,NH,Waste,2008,0.46677843,0.059424226,31.91641142,1.49,0.0
10430,US,NH,Waste,2009,0.284975899,0.056284098,30.60289718,1.49,0.0
10431,US,NH,Waste,2010,0.291539149,0.064138481,31.57256015,1.49,0.0
10432,US,NH,Waste,2011,0.292792174,0.069896877,31.40399587,1.49,0.0
10433,US,NH,Waste,2012,0.294292599,0.068536851,30.80294061,1.49,0.0
10434,US,NH,Waste,2013,0.296988749,0.065686164,30.88261228,1.788,0.0
10435,US,NH,Waste,2014,0.301117309,0.069176464,32.98534796,1.788,0.0
10436,US,NH,Waste,2015,0.303964564,0.064889458,32.52407673,1.788,0.0
10437,US,NH,Waste,2016,0.307425028,0.064753411,32.79602122,1.788,0.0
10438,US,NH,Waste,2017,0.309013051,0.065166577,32.94527253,1.788,0.0
10439,US,NH,Waste,2018,0.309233738,0.063869794,32.78165753,1.49,0.0
10440,US,NJ,Agriculture,1990,0.76915604,0.0,0.0,0.0,0.0
10441,US,NJ,Agriculture,1991,0.738506741,0.048391975,0.173974743,0.003744921,0.0
10442,US,NJ,Agriculture,1992,0.698491428,0.05148961,0.12415076,0.004164917,0.0
10443,US,NJ,Agriculture,1993,0.824526816,0.053471185,0.097472255,0.003376745,0.0
10444,US,NJ,Agriculture,1994,0.698832097,0.077441068,0.126527835,0.002648249,0.0
10445,US,NJ,Agriculture,1995,0.635604698,0.071422363,0.108450619,0.002666102,0.0
10446,US,NJ,Agriculture,1996,0.695322448,0.070320332,0.109554775,0.002428053,0.0
10447,US,NJ,Agriculture,1997,0.645747854,0.073332401,0.117827334,0.002677762,0.0
10448,US,NJ,Agriculture,1998,0.665756692,0.058056328,0.120630348,0.003287092,0.0
10449,US,NJ,Agriculture,1999,0.699803891,0.052526653,0.17434456,0.003133825,0.0
10450,US,NJ,Agriculture,2000,0.621674827,0.05896997,0.181934452,0.003274257,0.0
10451,US,NJ,Agriculture,2001,0.644489678,0.057524592,0.203081224,0.002696656,0.0
10452,US,NJ,Agriculture,2002,0.572319856,0.040016488,0.114724194,0.002926351,0.0
10453,US,NJ,Agriculture,2003,0.576150674,0.040507342,0.0,0.004001166,0.0
10454,US,NJ,Agriculture,2004,0.591978607,0.042812338,0.11104121,0.002646666,0.0
10455,US,NJ,Agriculture,2005,0.546994947,0.043823461,0.248426503,0.004028206,0.0
10456,US,NJ,Agriculture,2006,0.557611808,0.03348044,0.240614013,0.002534946,0.0
10457,US,NJ,Agriculture,2007,0.563332765,0.030867274,0.21767723,0.002314694,0.0
10458,US,NJ,Agriculture,2008,0.597230951,0.031695537,0.218304812,0.002290458,0.0
10459,US,NJ,Agriculture,2009,0.565903463,0.035087858,0.23381603,0.00221102,0.0
10460,US,NJ,Agriculture,2010,0.489369685,0.032926245,0.144723698,0.00199261,0.0
10461,US,NJ,Agriculture,2011,0.483088043,0.035793824,0.158157391,0.001969577,0.0
10462,US,NJ,Agriculture,2012,0.481703092,0.033747532,0.16181812,0.002230613,0.0
10463,US,NJ,Agriculture,2013,0.525337646,0.02810563,0.163807899,0.002028441,0.0
10464,US,NJ,Agriculture,2014,0.517994437,0.036263654,0.168717683,0.002316557,0.0
10465,US,NJ,Agriculture,2015,0.491252376,0.037212331,0.173686877,0.002236687,0.0
10466,US,NJ,Agriculture,2016,0.512079502,0.017815704,0.178559808,0.002579402,0.0
10467,US,NJ,Agriculture,2017,0.525259781,0.01582414,0.183844842,0.002877828,0.0
10468,US,NJ,Agriculture,2018,0.48469176,0.013361538,0.185840604,0.002843626,0.0
10469,US,NJ,Bunker Fuels,1990,0.0,0.01717858,0.185840604,0.00297753,0.0
10470,US,NJ,Bunker Fuels,1991,0.0,0.0,0.0,0.0,0.0
10471,US,NJ,Bunker Fuels,1992,0.0,3.427516305,0.0,0.139571039,0.0
10472,US,NJ,Bunker Fuels,1993,0.0,3.36698154,0.025442349,0.13147948,0.0
10473,US,NJ,Bunker Fuels,1994,0.0,3.525089552,0.024233205,0.141471906,0.0
10474,US,NJ,Bunker Fuels,1995,0.0,3.796624389,0.016744437,0.145142035,0.0
10475,US,NJ,Bunker Fuels,1996,0.0,3.869373194,0.01795229,0.148846888,0.0
10476,US,NJ,Bunker Fuels,1997,0.0,4.033839746,0.013295056,0.139802343,0.0
10477,US,NJ,Bunker Fuels,1998,0.0,4.268546805,0.019433703,0.14224105,0.0
10478,US,NJ,Bunker Fuels,1999,0.0,4.47159952,0.020572906,0.146907641,0.0
10479,US,NJ,Bunker Fuels,2000,0.0,4.623712596,0.023455546,0.150768755,0.0
10480,US,NJ,Bunker Fuels,2001,0.0,4.757679682,0.009304413,0.153960335,0.0
10481,US,NJ,Bunker Fuels,2002,0.0,5.016454433,0.010622102,0.155796808,0.0
10482,US,NJ,Bunker Fuels,2003,0.0,4.860016882,0.007241099,0.152102675,0.0
10483,US,NJ,Bunker Fuels,2004,0.0,4.980019032,0.01149587,0.157978141,0.0
10484,US,NJ,Bunker Fuels,2005,0.0,5.06269924,0.010077268,0.162979132,0.0
10485,US,NJ,Bunker Fuels,2006,0.0,4.972067573,0.007140215,0.164229928,0.0
10486,US,NJ,Bunker Fuels,2007,0.0,4.881182241,0.005492461,0.166475432,0.0
10487,US,NJ,Bunker Fuels,2008,0.0,4.803330539,0.048166279,0.164629278,0.0
10488,US,NJ,Bunker Fuels,2009,0.0,4.600591239,0.010266713,0.167080107,0.0
10489,US,NJ,Bunker Fuels,2010,0.0,4.306385682,0.008920341,0.16973459,0.0
10490,US,NJ,Bunker Fuels,2011,0.0,4.153929698,0.006434806,0.157407689,0.0
10491,US,NJ,Bunker Fuels,2012,0.0,4.023143568,0.007814006,0.153239735,0.0
10492,US,NJ,Bunker Fuels,2013,0.0,3.852353382,0.006694119,0.14978599,0.0
10493,US,NJ,Bunker Fuels,2014,0.0,3.509056255,0.005537195,0.139289554,0.0
10494,US,NJ,Bunker Fuels,2015,0.0,3.391980154,0.005537195,0.153626963,0.0
10495,US,NJ,Bunker Fuels,2016,0.0,3.26933289,0.005537195,0.149239371,0.0
10496,US,NJ,Bunker Fuels,2017,0.0,3.246073535,0.005537195,0.142374784,0.0
10497,US,NJ,Bunker Fuels,2018,0.0,3.18908497,0.005537195,0.116086293,0.0
10498,US,NJ,Commercial,1990,11.01356007,3.059272726,0.005537195,0.119079763,0.0
10499,US,NJ,Commercial,1991,11.11330841,3.02958633,0.005537195,0.119952539,0.0
10500,US,NJ,Commercial,1992,11.52305923,0.0,0.0,0.0,0.0
10501,US,NJ,Commercial,1993,10.8780552,0.136997627,1.900655411,0.68539546,0.0
10502,US,NJ,Commercial,1994,11.121065,0.134259312,1.880985442,0.672487956,0.0
10503,US,NJ,Commercial,1995,10.13917215,0.130226466,1.673194992,0.658905236,0.0
10504,US,NJ,Commercial,1996,11.32846397,0.126809459,1.823669816,0.713555431,0.0
10505,US,NJ,Commercial,1997,11.60576075,0.123678218,1.734329023,0.83113191,0.0
10506,US,NJ,Commercial,1998,10.27054866,0.120850728,1.804786653,2.321670333,0.0
10507,US,NJ,Commercial,1999,11.8202775,0.115811164,1.918527232,2.047074306,0.0
10508,US,NJ,Commercial,2000,11.09189253,0.11137952,1.90996967,1.532142536,0.0
10509,US,NJ,Commercial,2001,9.616334079,0.106682631,1.990776041,1.706811856,0.0
10510,US,NJ,Commercial,2002,9.601139379,0.0993283,2.059212681,1.488859233,0.0
10511,US,NJ,Commercial,2003,10.6985989,0.094095472,2.100840861,1.491670364,0.0
10512,US,NJ,Commercial,2004,10.95168839,0.093263729,2.169643073,1.582332002,0.0
10513,US,NJ,Commercial,2005,11.32201176,0.081910279,2.086108539,1.085383731,0.0
10514,US,NJ,Commercial,2006,9.581439995,0.075998167,1.76300031,1.120723487,0.0
10515,US,NJ,Commercial,2007,11.0282826,0.072634797,1.748740078,1.273211663,0.0
10516,US,NJ,Commercial,2008,10.69032084,0.067027047,1.862196828,1.409489984,0.0
10517,US,NJ,Commercial,2009,11.16580805,0.061109241,1.853155824,1.659845747,0.0
10518,US,NJ,Commercial,2010,10.96013757,0.057065959,1.881150672,1.797594582,0.0
10519,US,NJ,Commercial,2011,11.73219916,0.052674653,2.030511732,1.962614497,0.0
10520,US,NJ,Commercial,2012,10.50012404,0.048572704,2.046794352,1.996085631,0.0
10521,US,NJ,Commercial,2013,10.59187509,0.044515608,1.882419334,2.119809466,0.0
10522,US,NJ,Commercial,2014,12.33515585,0.042845228,1.982196656,2.527419093,0.0
10523,US,NJ,Commercial,2015,10.72451893,0.041048863,1.798659641,2.567899493,0.0
10524,US,NJ,Commercial,2016,10.02780036,0.039596691,1.841211654,2.666253965,0.0
10525,US,NJ,Commercial,2017,9.702773082,0.039615601,1.78728499,2.748617961,0.0
10526,US,NJ,Commercial,2018,10.70509853,0.040815854,1.97583469,2.682347026,0.0
10527,US,NJ,Electricity/Heat,1990,12.20783994,0.045177586,2.102354626,2.573535178,0.0
10528,US,NJ,Electricity/Heat,1991,12.0408549,0.045478861,2.503960761,2.571112114,0.0
10529,US,NJ,Electricity/Heat,1992,12.7326937,0.046788868,2.401598996,2.491015523,0.0
10530,US,NJ,Electricity/Heat,1993,13.40100157,0.0,0.0,0.0,0.0
10531,US,NJ,Electricity/Heat,1994,15.43714374,1.913975562,1.795520551,0.028338482,0.0
10532,US,NJ,Electricity/Heat,1995,16.9924003,1.951482968,3.610746342,0.025709127,0.0
10533,US,NJ,Electricity/Heat,1996,15.79891109,2.085464257,4.513462409,0.025322311,0.0
10534,US,NJ,Electricity/Heat,1997,17.15176131,2.254624134,4.310340758,0.014030393,0.0
10535,US,NJ,Electricity/Heat,1998,15.93416043,2.386573586,5.45473858,0.014981392,0.0
10536,US,NJ,Electricity/Heat,1999,16.65443786,2.551637861,2.72551825,0.016150232,0.0
10537,US,NJ,Electricity/Heat,2000,18.92412382,2.780979964,3.198268382,0.012644291,0.0
10538,US,NJ,Electricity/Heat,2001,18.6579854,3.000626531,2.701415497,0.027221004,0.0
10539,US,NJ,Electricity/Heat,2002,19.06801431,3.192637055,6.191853783,0.020850223,0.0
10540,US,NJ,Electricity/Heat,2003,18.00436412,3.361001575,6.223355832,0.014390094,0.0
10541,US,NJ,Electricity/Heat,2004,18.93798963,3.60293346,7.342605024,0.018675111,0.0
10542,US,NJ,Electricity/Heat,2005,19.1410286,3.477527139,8.524731115,0.020025305,0.0
10543,US,NJ,Electricity/Heat,2006,18.14666174,3.651148059,6.377553265,0.013052747,0.0
10544,US,NJ,Electricity/Heat,2007,19.27335576,3.737589173,8.051633781,0.014146537,0.0
10545,US,NJ,Electricity/Heat,2008,18.55839358,3.619436831,8.034786729,0.019996291,0.0
10546,US,NJ,Electricity/Heat,2009,14.58478546,3.545694303,8.049620751,0.023684948,0.0
10547,US,NJ,Electricity/Heat,2010,17.67239822,3.523909805,6.313617721,0.016891193,0.0
10548,US,NJ,Electricity/Heat,2011,15.56030768,3.327069999,9.52249251,0.018136284,0.0
10549,US,NJ,Electricity/Heat,2012,14.81301409,3.084246343,9.966064493,0.01729298,0.0
10550,US,NJ,Electricity/Heat,2013,14.39770839,2.967163294,8.758938263,0.014245123,0.0
10551,US,NJ,Electricity/Heat,2014,16.727804,2.828387547,9.643396161,0.014623954,0.0
10552,US,NJ,Electricity/Heat,2015,17.86380377,2.656897508,6.31253603,0.013980624,0.0
10553,US,NJ,Electricity/Heat,2016,19.66362194,2.347517867,6.849448002,0.014450246,0.0
10554,US,NJ,Electricity/Heat,2017,16.71424683,2.301924036,8.937263541,0.015251038,0.0
10555,US,NJ,Electricity/Heat,2018,17.34450378,2.144918169,7.836851168,0.015021653,0.0
10556,US,NJ,Energy,1990,113.4909846,2.144786502,8.497635486,0.014774194,0.0
10557,US,NJ,Energy,1991,114.4933957,2.111299828,7.713426311,0.01415141,0.0
10558,US,NJ,Energy,1992,121.2996405,2.008624544,7.456515699,0.013624405,0.0
10559,US,NJ,Energy,1993,118.2028302,1.948703469,8.319621462,0.012722772,0.0
10560,US,NJ,Energy,1994,128.1504062,0.0,0.0,0.0,0.0
10561,US,NJ,Energy,1995,127.9060359,6.4,0.0,0.005530981,0.0
10562,US,NJ,Energy,1996,127.7321077,6.55,0.0,0.005884338,0.0
10563,US,NJ,Energy,1997,129.3868838,6.725,0.0,0.005662948,0.0
10564,US,NJ,Energy,1998,124.6578496,7.175,0.0,0.005534629,0.0
10565,US,NJ,Energy,1999,128.079267,7.25,0.0,0.005138179,0.0
10566,US,NJ,Energy,2000,127.7814561,7.65,0.0,0.005070288,0.0
10567,US,NJ,Energy,2001,124.6809729,7.45,0.0,0.00535995,0.0
10568,US,NJ,Energy,2002,124.2125658,7.3,0.0,0.006107385,0.0
10569,US,NJ,Energy,2003,125.7225979,7.15,0.0,0.00543749,0.0
10570,US,NJ,Energy,2004,128.3645388,7.575,0.0,0.005608059,0.0
10571,US,NJ,Energy,2005,132.8997882,7.7,0.0,0.005945732,0.0
10572,US,NJ,Energy,2006,125.2464975,8.1,0.0,0.004457332,0.0
10573,US,NJ,Energy,2007,132.9502562,7.95,0.0,0.004614077,0.0
10574,US,NJ,Energy,2008,130.4859191,7.675,0.0,0.004386542,0.0
10575,US,NJ,Energy,2009,113.5147112,7.525,0.0,0.004785314,0.0
10576,US,NJ,Energy,2010,115.9023051,7.825,0.0,0.004268129,0.0
10577,US,NJ,Energy,2011,117.2237408,7.875,0.0,0.004145702,0.0
10578,US,NJ,Energy,2012,105.9462809,7.925,0.0,0.00430731,0.0
10579,US,NJ,Energy,2013,108.8801091,7.8,0.0,0.004750931,0.0
10580,US,NJ,Energy,2014,115.0639993,7.8,0.0,0.003476733,0.0
10581,US,NJ,Energy,2015,113.1739669,8.125,0.0,0.003446427,0.0
10582,US,NJ,Energy,2016,112.4167709,7.925,0.0,0.003573625,0.0
10583,US,NJ,Energy,2017,103.9055347,7.925,0.0,0.003015042,0.0
10584,US,NJ,Energy,2018,109.6345597,8.15,0.0,0.00371842,0.0
10585,US,NJ,Fugitive Emissions,1990,0.0,7.9,0.0,0.003439307,0.0
10586,US,NJ,Fugitive Emissions,1991,0.0,8.15,0.0,0.005471012,0.0
10587,US,NJ,Fugitive Emissions,1992,0.0,8.6,0.0,0.005724014,0.0
10588,US,NJ,Fugitive Emissions,1993,0.0,8.6,0.0,0.005891603,0.0
10589,US,NJ,Fugitive Emissions,1994,0.0,8.925,0.0,0.007028729,0.0
10590,US,NJ,Fugitive Emissions,1995,0.0,0.0,0.0,0.0,0.0
10591,US,NJ,Fugitive Emissions,1996,0.0,0.003232943,0.431012997,2.171202244,0.0
10592,US,NJ,Fugitive Emissions,1997,0.0,0.00320191,0.678505374,2.207363663,0.0
10593,US,NJ,Fugitive Emissions,1998,0.0,0.003291143,0.72535807,2.260586892,0.0
10594,US,NJ,Fugitive Emissions,1999,0.0,0.00349644,0.726706296,2.58737658,0.0
10595,US,NJ,Fugitive Emissions,2000,0.0,0.003417678,0.732678378,2.333533894,0.0
10596,US,NJ,Fugitive Emissions,2001,0.0,0.003549317,0.751642872,2.64504872,0.0
10597,US,NJ,Fugitive Emissions,2002,0.0,0.0037111,0.92921554,2.370307181,0.0
10598,US,NJ,Fugitive Emissions,2003,0.0,0.003533728,1.751326492,2.708042535,0.0
10599,US,NJ,Fugitive Emissions,2004,0.0,0.003074618,1.730157828,2.712399019,0.0
10600,US,NJ,Fugitive Emissions,2005,0.0,0.003124818,1.671775942,2.405907292,0.0
10601,US,NJ,Fugitive Emissions,2006,0.0,0.003425658,1.735777493,2.403878366,0.0
10602,US,NJ,Fugitive Emissions,2007,0.0,0.003426306,1.39116384,2.380882228,0.0
10603,US,NJ,Fugitive Emissions,2008,0.0,0.003416747,1.145048086,2.343897973,0.0
10604,US,NJ,Fugitive Emissions,2009,0.0,0.003487107,1.064196596,2.290341271,0.0
10605,US,NJ,Fugitive Emissions,2010,0.0,0.003323229,1.149361309,2.264981831,0.0
10606,US,NJ,Fugitive Emissions,2011,0.0,0.002996853,1.079332461,2.230829429,0.0
10607,US,NJ,Fugitive Emissions,2012,0.0,0.002814507,1.098493513,2.185272215,0.0
10608,US,NJ,Fugitive Emissions,2013,0.0,0.00317605,0.998850682,2.151650429,0.0
